S1_D1_HbO,S1_D1_HbR,S1_D2_HbO,S1_D2_HbR,S1_D20_HbO,S1_D20_HbR,S2_D2_HbO,S2_D2_HbR,S2_D3_HbO,S2_D3_HbR,S2_D21_HbO,S2_D21_HbR,S3_D3_HbO,S3_D3_HbR,S3_D4_HbO,S3_D4_HbR,S3_D22_HbO,S3_D22_HbR,S4_D5_HbO,S4_D5_HbR,S4_D6_HbO,S4_D6_HbR,S4_D7_HbO,S4_D7_HbR,S4_D17_HbO,S4_D17_HbR,S4_D8_HbO,S4_D8_HbR,S4_D23_HbO,S4_D23_HbR,S5_D7_HbO,S5_D7_HbR,S5_D10_HbO,S5_D10_HbR,S5_D8_HbO,S5_D8_HbR,S5_D9_HbO,S5_D9_HbR,S5_D24_HbO,S5_D24_HbR,S6_D10_HbO,S6_D10_HbR,S6_D11_HbO,S6_D11_HbR,S6_D12_HbO,S6_D12_HbR,S6_D9_HbO,S6_D9_HbR,S6_D25_HbO,S6_D25_HbR,S7_D11_HbO,S7_D11_HbR,S7_D12_HbO,S7_D12_HbR,S7_D13_HbO,S7_D13_HbR,S7_D14_HbO,S7_D14_HbR,S7_D18_HbO,S7_D18_HbR,S7_D26_HbO,S7_D26_HbR,S8_D15_HbO,S8_D15_HbR,S8_D16_HbO,S8_D16_HbR,S8_D19_HbO,S8_D19_HbR,S8_D9_HbO,S8_D9_HbR,S8_D27_HbO,S8_D27_HbR
-5.67534954623738e-07,8.72956242553959e-07,-8.99445884561323e-07,-2.92357884945379e-08,6.94758735204776e-06,9.30315010708405e-07,1.06312782651877e-06,8.40110836549747e-07,-2.61278050083877e-06,7.98092633185321e-07,-2.77319725026809e-06,-9.18271853284045e-07,1.51443171114209e-07,7.26004338068055e-07,-6.34425992220148e-07,8.49338832511734e-07,-2.68761720861865e-06,-6.92725306956695e-07,-2.53718392043568e-07,6.09843933378905e-07,4.76412153570712e-07,5.00049740837559e-07,-1.15357010671673e-07,1.63739531749612e-06,2.14409447885956e-06,3.14958278132023e-09,4.09968165280288e-06,-3.99033893454579e-06,1.22774793923329e-06,-4.40824646089824e-07,-8.23448289179141e-07,2.51630098309969e-06,1.26262788882342e-06,-1.54167275092239e-08,2.83786753464988e-06,1.66697087777723e-06,-4.55072789347504e-07,1.62672691000323e-07,3.00736720720049e-06,-1.35735984177658e-06,1.53450621098796e-07,3.07301962069775e-07,-1.20453218110994e-06,2.79701176397359e-06,2.90214614042657e-06,-1.18336323720808e-06,7.73815275522237e-07,4.2004997087058e-07,-2.28958849051956e-06,4.40716140535011e-06,-4.55602985022482e-06,5.05813270632945e-06,-2.19352778439023e-07,-6.86397737573375e-08,-6.87978435123581e-07,-2.3346392549984e-07,1.37561923055255e-06,-7.39806624078472e-07,-1.78531188941275e-06,-6.47777156583375e-08,-2.79215682603722e-05,3.00895271880734e-05,1.80067564570182e-07,-4.59684939384128e-07,5.28287578034107e-07,-4.1310229309274e-08,7.93221851671077e-07,7.80477565593736e-08,1.50150022634532e-06,8.54532403038172e-08,8.4038691029595e-07,1.78053701050721e-06
-4.90508952342927e-07,8.81141905174333e-07,-8.79209765760669e-07,-4.33372010023035e-08,7.10607493166357e-06,9.24827358408031e-07,1.16369572656479e-06,8.7708754471756e-07,-2.59406935631003e-06,8.19596110508868e-07,-2.85353287923155e-06,-9.10544372005446e-07,2.02372626651947e-07,7.31771888190749e-07,-5.60989242985377e-07,8.37477826098022e-07,-2.68534917353903e-06,-6.86044147489418e-07,-2.32560612074627e-07,5.66057535960763e-07,5.69925243650754e-07,4.74376566625849e-07,-1.34459462360157e-07,1.71381591337429e-06,2.21898308997287e-06,-3.1957377397796e-08,4.41338046874327e-06,-4.52398839840246e-06,1.16475650291766e-06,-4.07063669240808e-07,-9.7876687817693e-07,2.73473433275945e-06,1.32306711980861e-06,-1.59083444291312e-09,2.85298311372921e-06,1.69344102960115e-06,-3.63723761441418e-07,1.74549235517723e-07,3.17348224434147e-06,-1.37974433019193e-06,1.73271476556098e-07,3.43391132660427e-07,-1.08461673418644e-06,2.73880799857088e-06,2.83964103840795e-06,-1.02297897779781e-06,8.66746786845072e-07,4.18845035563892e-07,-2.25138985837629e-06,4.45499725592835e-06,-4.49967143749053e-06,4.94946952213372e-06,-2.2706424840889e-07,-4.28588329598276e-08,-6.52740009436735e-07,-2.47087423396226e-07,1.47907338554044e-06,-7.62875288112539e-07,-1.70161309854674e-06,-7.37610817622876e-08,-2.73373029059845e-05,2.86532923704162e-05,2.59991945243343e-07,-4.53749739010802e-07,6.44344746343717e-07,-1.90081028829465e-08,8.5167989955583e-07,9.2486949592048e-08,1.71373533306009e-06,6.05118144552394e-08,1.19293614099233e-06,1.7784564747177e-06
-4.16776967682659e-07,8.91233143340133e-07,-8.60271643842208e-07,-5.65404452665168e-08,7.25851258983122e-06,9.18754666504493e-07,1.25610690673919e-06,9.12968849208239e-07,-2.57804675381753e-06,8.40899517219297e-07,-2.93963971000499e-06,-9.02502675662734e-07,2.47467943502137e-07,7.37025710522826e-07,-4.86218218954976e-07,8.2665154395478e-07,-2.68179506768894e-06,-6.79217745155116e-07,-2.14658316238561e-07,5.20697974988757e-07,6.55785155453503e-07,4.5088488173057e-07,-1.67732797203922e-07,1.79307669079349e-06,2.28644357322207e-06,-6.85242542928239e-08,4.72259270477774e-06,-5.07114996925456e-06,1.09196483409001e-06,-3.73516342873718e-07,-1.13672382354201e-06,2.94769096805745e-06,1.37625559946312e-06,1.2049311046537e-08,2.85843132128277e-06,1.71699183071261e-06,-2.79681575013774e-07,1.85710291868346e-07,3.32178744350014e-06,-1.40176175630817e-06,1.860679719095e-07,3.79747602285593e-07,-9.69398822559236e-07,2.67534511510357e-06,2.76798098474476e-06,-8.60775844882875e-07,9.52478611915346e-07,4.17161986855511e-07,-2.22568528157025e-06,4.50254194822095e-06,-4.44579305830247e-06,4.83739596383398e-06,-2.38738367526714e-07,-1.71114466707588e-08,-6.19986767089499e-07,-2.60905694197162e-07,1.57331133953659e-06,-7.83562686733288e-07,-1.62220232436868e-06,-8.20067364281546e-08,-2.67498047597573e-05,2.7233193300401e-05,3.32162257067262e-07,-4.47124175079586e-07,7.52524830733872e-07,4.47247779566704e-09,9.04036863077263e-07,1.07111901970495e-07,1.91445648797453e-06,3.69670668940727e-08,1.53157174077941e-06,1.77528708105879e-06
-3.46554320320149e-07,9.03207814195448e-07,-8.42628617353856e-07,-6.87976882575637e-08,7.40461629394503e-06,9.12122187839465e-07,1.34011251633042e-06,9.4764119766029e-07,-2.56480003537498e-06,8.61991948482498e-07,-3.03148516274189e-06,-8.94090522250738e-07,2.86586617848523e-07,7.41784021823077e-07,-4.10138444979597e-07,8.16913973619516e-07,-2.67676537242226e-06,-6.72212837723101e-07,-2.00194832176765e-07,4.74017880605905e-07,7.33717769448372e-07,4.29615469346155e-07,-2.1515666990059e-07,1.87500359391285e-06,2.34633532626107e-06,-1.06631303484483e-07,5.02640219065183e-06,-5.63025779298309e-06,1.00965083895464e-06,-3.40191702131577e-07,-1.29706949599509e-06,3.15466837671073e-06,1.42189858312805e-06,2.54544008752701e-08,2.85404295030447e-06,1.73758655752952e-06,-2.033562627025e-07,1.96142022468378e-07,3.45179946362697e-06,-1.4232494062778e-06,1.91635048093133e-07,4.16325718786945e-07,-8.5919977062612e-07,2.60668897030695e-06,2.68786629992888e-06,-6.97747087858962e-07,1.03056311472924e-06,4.14994954526139e-07,-2.2125829263214e-06,4.54966670093739e-06,-4.39433432700707e-06,4.72196978702692e-06,-2.54230858789111e-07,8.52838886256127e-09,-5.8972354884622e-07,-2.74889114955685e-07,1.65819262205518e-06,-8.01809851385455e-07,-1.54710009756728e-06,-8.94894446195809e-08,-2.61610254413131e-05,2.5833629837796e-05,3.96335139795753e-07,-4.39802484144802e-07,8.52421873040788e-07,2.91012312743321e-08,9.50107039924797e-07,1.21902545126556e-07,2.10269056093065e-06,1.49426126629478e-08,1.85484042212524e-06,1.77108821309589e-06
-2.80016446776886e-07,9.17030387008423e-07,-8.26251793437335e-07,-8.00655792784427e-08,7.54414019388965e-06,9.04955075297902e-07,1.41552392152104e-06,9.8099655240511e-07,-2.55437947549497e-06,8.82863047512706e-07,-3.12898002922251e-06,-8.85249425496711e-07,3.1963552124587e-07,7.46067468195716e-07,-3.32771018400102e-07,8.08313067403863e-07,-2.67006157813258e-06,-6.6499246937835e-07,-1.89323499416421e-07,4.26275045705618e-07,8.0350316764853e-07,4.10593801003888e-07,-2.76611132880603e-07,1.95939952759403e-06,2.39855705997767e-06,-1.46343963098934e-07,5.32392896365262e-06,-6.19965918620124e-06,9.1817028496063e-07,-3.07092199777612e-07,-1.45952691573822e-06,3.3551939836479e-06,1.45974950443398e-06,3.85774617097539e-08,2.83971314075699e-06,1.75519362296022e-06,-1.35109972746224e-07,2.05832976630227e-07,3.56314643579338e-06,-1.44404507713786e-06,1.89814272382363e-07,4.53078794863006e-07,-7.54293762201991e-07,2.53292499900366e-06,2.60002001061423e-06,-5.34870060660184e-07,1.10060395200131e-06,4.1234050503598e-07,-2.21208592530619e-06,4.59623875132904e-06,-4.34518982108978e-06,4.60324302206251e-06,-2.73369927440576e-07,3.39859353160111e-08,-5.61933864387235e-07,-2.89007673417616e-07,1.73364110637028e-06,-8.17573651654055e-07,-1.47628806590305e-06,-9.61896946599007e-08,-2.5572962138884e-05,2.44590317148177e-05,4.52323101878734e-07,-4.31783209267058e-07,9.43688688165447e-07,5.48408296380877e-08,9.89748436738452e-07,1.36836484403297e-07,2.27754320500532e-06,-5.44545142076171e-09,2.16139621362165e-06,1.7659249953564e-06
-2.1729878797038e-07,9.32652064754264e-07,-8.11086742126299e-07,-9.03055840028816e-08,7.67687712114882e-06,8.97278104265984e-07,1.48221349051806e-06,1.01293286141667e-06,-2.5467975267712e-06,9.03502945225094e-07,-3.23197750781687e-06,-8.75919210258939e-07,3.46571071852809e-07,7.49898973624184e-07,-2.54133792811978e-07,8.00890280601647e-07,-2.66147889248292e-06,-6.57516495449305e-07,-1.82166742731026e-07,3.77731084950341e-07,8.6497651438546e-07,3.9382994577703e-07,-3.51877543402068e-07,2.04604517879046e-06,2.44304677533781e-06,-1.87712136707624e-07,5.61433122465427e-06,-6.77761936201108e-06,8.17954493149091e-07,-2.74213963896322e-07,-1.6237940204919e-06,3.54882886258059e-06,1.48961133869159e-06,5.13740483951088e-08,2.81540181783019e-06,1.7697866583224e-06,-7.52547850841292e-08,2.14774040611373e-07,3.65556928085345e-06,-1.46398804217462e-06,1.80494761890031e-07,4.89959169251079e-07,-6.54907088775146e-07,2.45415807617249e-06,2.50518330700378e-06,-3.73101268147683e-07,1.16225833190918e-06,4.09197649448707e-07,-2.22409217125408e-06,4.64212147318676e-06,-4.29821008613636e-06,4.48126210273672e-06,-2.9595743985679e-07,5.91860132974816e-08,-5.36580305688782e-07,-3.03231002168791e-07,1.79964487505805e-06,-8.30826919836641e-07,-1.40970963366567e-06,-1.02093792671473e-07,-2.49876462393103e-05,2.31138345371241e-05,4.99995162718007e-07,-4.23069057402952e-07,1.02603857504583e-06,8.16469860076556e-08,1.02286330355513e-06,1.51889036897859e-07,2.43820381231774e-06,-2.40892471967037e-08,2.45000786056719e-06,1.75986793084628e-06
-1.58496969543457e-07,9.50010994924339e-07,-7.970541656553e-07,-9.94842875533216e-08,7.80265874428047e-06,8.89115408273979e-07,1.54011496812078e-06,1.04335449555292e-06,-2.54202834405788e-06,9.23902189102576e-07,-3.34027266139603e-06,-8.66038601675053e-07,3.67399055106021e-07,7.53303578935497e-07,-1.74242590893328e-07,7.94680147901826e-07,-2.65080902829628e-06,-6.49742115675079e-07,-1.78815464302461e-07,3.28650205916785e-07,9.18028585720025e-07,3.79318580076397e-07,-4.40640082185047e-07,2.13469995547338e-06,2.47978156063327e-06,-2.30769634138227e-07,5.89680681111417e-06,-7.36232643955915e-06,7.0950750219384e-07,-2.41547129382496e-07,-1.78954612648999e-06,3.73517121386605e-06,1.5113376411663e-06,6.38024264224205e-08,2.78113365029024e-06,1.78134461425035e-06,-2.40508604356889e-08,2.22958385227517e-07,3.72892231643752e-06,-1.48292002367254e-06,1.63613809865755e-07,5.2691829738287e-07,-5.6121776434738e-07,2.37051232302726e-06,2.404111071139e-06,-2.13371698459477e-07,1.21523892160851e-06,4.05567838424015e-07,-2.24839485111065e-06,4.68717456327936e-06,-4.25320302729577e-06,4.35606815594869e-06,-3.21770276953433e-07,8.40533082685511e-08,-5.13605105185622e-07,-3.17528416570767e-07,1.85625566099347e-06,-8.41558472503058e-07,-1.34727086565796e-06,-1.0719392841992e-07,-2.44071299870623e-05,2.18024534868727e-05,5.39277104430154e-07,-4.13666722211917e-07,1.09924663349989e-06,1.09468572974967e-07,1.04939837220109e-06,1.67033288527475e-07,2.58394990113016e-06,-4.08897421980396e-08,2.71956544154336e-06,1.75299251004057e-06
-1.03667260868873e-07,9.690325677827e-07,-7.84050778566492e-07,-1.07573665237295e-07,7.92135539544895e-06,8.80490229657302e-07,1.58922343818454e-06,1.07217265059423e-06,-2.54000759786392e-06,9.44051661545584e-07,-3.45360231665252e-06,-8.55545842363236e-07,3.82174096363849e-07,7.5630827238713e-07,-9.31124308447294e-08,7.89709900822244e-07,-2.63784303845301e-06,-6.41624430398204e-07,-1.79328741346804e-07,2.79298073050497e-07,9.6260594740431e-07,3.67039098594241e-07,-5.42487908543466e-07,2.22510307725819e-06,2.50877722102422e-06,-2.75533776223702e-07,6.17059410931675e-06,-7.95189664874461e-06,5.93402723553405e-07,-2.09076235311319e-07,-1.9564385473271e-06,3.91385952771699e-06,1.5248332543553e-06,7.58237413873442e-08,2.73699753982882e-06,1.78985187990696e-06,1.8295062814475e-08,2.3038141223073e-07,3.78317315470282e-06,-1.5006861684065e-06,1.39157215823187e-07,5.63906865741901e-07,-4.7335548613943e-07,2.28213084654043e-06,2.29756746262242e-06,-5.65824004984951e-08,1.25931539072316e-06,4.01454945095308e-07,-2.28468371809464e-06,4.73125430093907e-06,-4.20993567572264e-06,4.22769743970802e-06,-3.50561858549478e-07,1.08512683966186e-07,-4.9293083506145e-07,-3.3186895875959e-07,1.90358786973912e-06,-8.49773033258184e-07,-1.28884165066776e-06,-1.11488214635121e-07,-2.38334712110948e-05,2.05292548575809e-05,5.70151341986199e-07,-4.03586690425387e-07,1.16315067489364e-06,1.38247775608345e-07,1.06934479806356e-06,1.82240170113794e-07,2.71415091626983e-06,-5.57573123540963e-08,2.96908616535005e-06,1.74537879068007e-06
-5.28272973682283e-08,9.89629798925653e-07,-7.71950392843549e-07,-1.14551319840938e-07,8.03287558637389e-06,8.71424687179915e-07,1.62959487465202e-06,1.09930571247758e-06,-2.54063258577644e-06,9.63942488311284e-07,-3.5716454200788e-06,-8.44379331433394e-07,3.90998790513103e-07,7.5894181300561e-07,-1.07587505766042e-08,7.85999128653465e-07,-2.62237416483016e-06,-6.33117013880083e-07,-1.83733809375308e-07,2.2994073716836e-07,9.98710783820165e-07,3.56955826072651e-07,-6.56917966186557e-07,2.3169748393941e-06,2.53008775294403e-06,-3.22005171250636e-07,6.43497241731487e-06,-8.54437971393738e-06,4.70279111526435e-07,-1.76780681421376e-07,-2.12410932092615e-06,4.08457535190146e-06,1.53005468086719e-06,8.74021728371138e-08,2.68314566994121e-06,1.79529840864445e-06,5.16308132026967e-08,2.37040698865742e-07,3.81840189460243e-06,-1.51713602040592e-06,1.07159322042404e-07,6.00874921658583e-07,-3.91401904318145e-07,2.18917538488099e-06,2.18632154728324e-06,9.63997424224204e-08,1.29431558043671e-06,3.968652368323e-07,-2.33254709535957e-06,4.77421388446098e-06,-4.16813631845913e-06,4.09618191790667e-06,-3.820638290736e-07,1.32489503888419e-07,-4.74461242256952e-07,-3.46221450121964e-07,1.9418171939172e-06,-8.5549106177192e-07,-1.2342571169879e-06,-1.14980700412851e-07,-2.32687162925138e-05,1.92985255892184e-05,5.92656427856491e-07,-3.92843050738796e-07,1.21765171954767e-06,1.67920280767619e-07,1.08273780698529e-06,1.97478552201131e-07,2.82827143358247e-06,-6.86122525427991e-08,3.19771932058285e-06,1.73711094554288e-06
-5.95704769398189e-09,1.01170379226609e-06,-7.60605199706802e-07,-1.20400684617301e-07,8.13716523828771e-06,8.61939562864469e-07,1.66134528549013e-06,1.12467958387923e-06,-2.54376264798531e-06,9.83565937816864e-07,-3.69402386090117e-06,-8.32478278555744e-07,3.94022497090306e-07,7.612345479016e-07,7.28013878920674e-08,7.83559485140487e-07,-2.6042006672106e-06,-6.24172498846932e-07,-1.92026306599665e-07,1.8084360172142e-07,1.02640038370651e-06,3.49018328480611e-07,-7.83338433334128e-07,2.41001805585099e-06,2.54380467767417e-06,-3.7016767142549e-07,6.68926190745489e-06,-9.13776453185969e-06,3.40836875704631e-07,-1.44635236939685e-07,-2.29218198074697e-06,4.24704559960908e-06,1.52701012105006e-06,9.85050703535613e-08,2.61979215317899e-06,1.79767983157074e-06,7.58595666300167e-08,2.42935939003884e-07,3.83479961662215e-06,-1.5321244846803e-06,6.77027611221367e-08,6.3777201018507e-07,-3.15391156318097e-07,2.09182582431317e-06,2.07114296584756e-06,2.44746070917337e-07,1.32012629206396e-06,3.91807336278687e-07,-2.39147460073046e-06,4.81590384722633e-06,-4.12749697860894e-06,3.96154996227016e-06,-4.15987892344284e-07,1.55909963114331e-07,-4.58082210956433e-07,-3.6055455501814e-07,1.97117883507214e-06,-8.58748492902614e-07,-1.1833192887607e-06,-1.17681357790338e-07,-2.27148815811158e-05,1.81144409492483e-05,6.06886209042323e-07,-3.81453317492034e-07,1.26271407940117e-06,1.98415503413705e-07,1.08965605206967e-06,2.12715358145202e-07,2.92587376485245e-06,-7.93852451956544e-08,3.40475035723749e-06,1.72827677446585e-06
3.69999947694843e-08,1.03514427980551e-06,-7.49847237103121e-07,-1.25111191341934e-07,8.2342066551765e-06,8.52054110310532e-07,1.68464945763222e-06,1.14822797023259e-06,-2.54921989039213e-06,1.00291331251621e-06,-3.82030376666522e-06,-8.19783366055302e-07,3.91439812179674e-07,7.63218225069846e-07,1.57548131995219e-07,7.82394442950852e-07,-2.58312859814046e-06,-6.1474316639798e-07,-2.04170751618019e-07,1.322703978194e-07,1.0457862909458e-06,3.43161820954751e-07,-9.21072789744958e-07,2.50391967332418e-06,2.55005624708137e-06,-4.19988514029925e-07,6.93282340203432e-06,-9.72998531925101e-06,2.05832765665101e-07,-1.12610594099544e-07,-2.46026830246656e-06,4.40104435319403e-06,1.51575917644058e-06,1.09103070735823e-07,2.54721131392904e-06,1.79699754430789e-06,9.09402608713764e-08,2.48068879339629e-07,3.83266619346073e-06,-1.54551277551212e-06,2.09179216120284e-08,6.74547309223018e-07,-2.45310631518285e-07,1.99027956359089e-06,1.95279764710278e-06,3.87670045277979e-07,1.33669369267163e-06,3.86292170974005e-07,-2.46086057781147e-06,4.8561725549494e-06,-4.0876762271758e-06,3.82382716958336e-06,-4.52027786018427e-07,1.78701437729399e-07,-4.4366284222235e-07,-3.74836858591566e-07,1.9919653506032e-06,-8.59596388574369e-07,-1.13579896924119e-06,-1.19606040050328e-07,-2.21739334775092e-05,1.69810305658814e-05,6.12988650888462e-07,-3.69438271966443e-07,1.29836502723712e-06,2.29656851226498e-07,1.09022068753001e-06,2.2791569478557e-07,3.00661996347945e-06,-8.80177947345967e-08,3.58960408227538e-06,1.71896717907044e-06
7.6135414693066e-08,1.05983023504816e-06,-7.39490031022229e-07,-1.28678402897344e-07,8.32401726861277e-06,8.41785886417161e-07,1.69973931303887e-06,1.16989262361577e-06,-2.55679021740671e-06,1.02197583435815e-06,-3.94999727534097e-06,-8.06237411992123e-07,3.83488729409268e-07,7.64925802962158e-07,2.43457726581997e-07,7.82499097908209e-07,-2.55897449213945e-06,-6.04781535546488e-07,-2.20101226709924e-07,8.44821419204723e-08,1.05703312950937e-06,3.39307668465635e-07,-1.06936445919309e-06,2.59835253919756e-06,2.54900652709173e-06,-4.71418643543852e-07,7.16505808426769e-06,-1.03189283032653e-05,6.60749596601312e-08,-8.06739590617318e-08,-2.6279709658942e-06,4.54639413622256e-06,1.49641222146778e-06,1.19170196050393e-07,2.46573563256282e-06,1.7932587614853e-06,9.68876442772022e-08,2.52443249689021e-07,3.81240743465909e-06,-1.55716934316196e-06,-3.30178588704927e-08,7.11149751787111e-07,-1.81101955783611e-07,1.88475072483208e-06,1.83204356340878e-06,5.2443097947855e-07,1.34402333704159e-06,3.80332910357805e-07,-2.54000821555012e-06,4.89486678339284e-06,-4.04830230071206e-06,3.68303727653623e-06,-4.89861389510331e-07,2.00792860244933e-07,-4.31056640651867e-07,-3.89036960151609e-07,2.00452414322456e-06,-8.58100505111062e-07,-1.09143783598709e-06,-1.20776410996831e-07,-2.16477674583095e-05,1.59021432053184e-05,6.11164338069963e-07,-3.56821818299209e-07,1.32469405384239e-06,2.61562030266634e-07,1.08459416797558e-06,2.43042999823993e-07,3.07027323393398e-06,-9.44626333293893e-08,3.75184695233909e-06,1.70927560209739e-06
1.11574286515079e-07,1.08563055669799e-06,-7.29330399373007e-07,-1.31104109747329e-07,8.40664817815579e-06,8.31150607987121e-07,1.70690188661014e-06,1.18962354356006e-06,-2.56622467540666e-06,1.04074452706819e-06,-4.08256478744156e-06,-7.91786027342212e-07,3.70448503414274e-07,7.66391257063652e-07,3.30501470378292e-07,7.83860024959073e-07,-2.53156794081839e-06,-5.94240946904904e-07,-2.39722244521948e-07,3.77360555200497e-08,1.06035711205343e-06,3.37363973976656e-07,-1.22738198113521e-06,2.69297730499387e-06,2.5408543559638e-06,-5.24393203029461e-07,7.38540709069769e-06,-1.0902438840109e-05,-7.75824082243002e-08,-4.87896749970793e-08,-2.79488609102363e-06,4.68296664121067e-06,1.46912944773879e-06,1.28683932618968e-07,2.3757533618179e-06,1.78647654159926e-06,9.37719607066954e-08,2.56064686583354e-07,3.77453158607125e-06,-1.56697077252004e-06,-9.38813618401897e-08,7.47528123533465e-07,-1.22662204000465e-07,1.77546922784526e-06,1.70962651825476e-06,6.54337612290779e-07,1.34217980659744e-06,3.73944889396732e-07,-2.628134335476e-06,4.93183237503048e-06,-4.00897649405369e-06,3.53920315163297e-06,-5.29152957225978e-07,2.22115122731526e-07,-4.20102799655145e-07,-4.03123580616029e-07,2.00925461239824e-06,-8.54340779395975e-07,-1.04995073135973e-06,-1.2121984540255e-07,-2.11381864778494e-05,1.48814109726697e-05,6.01664662811536e-07,-3.43630850218042e-07,1.34185171564375e-06,2.94043394999778e-07,1.07297878289997e-06,2.58059204927296e-07,3.11669874906006e-06,-9.86840990334106e-08,3.89118845394125e-06,1.69929743432174e-06
1.43473409282839e-07,1.11240481832058e-06,-7.19150406946064e-07,-1.32396389652414e-07,8.48218251047931e-06,8.20162034490966e-07,1.70647693832108e-06,1.20737913434259e-06,-2.57724110485549e-06,1.05921009831831e-06,-4.21741769850788e-06,-7.76378260608019e-07,3.52637232296889e-07,7.67649382496221e-07,4.18644754840424e-07,7.86455187725919e-07,-2.50075402659992e-06,-5.83076135344186e-07,-2.62909783869015e-07,-7.71556385831378e-09,1.05602424296232e-06,3.37226248557186e-07,-1.39422466651863e-06,2.78744445162488e-06,2.52583217306657e-06,-5.78832181558269e-07,7.59335083665475e-06,-1.14783287563336e-05,-2.24245044364465e-07,-1.69198736162476e-08,-2.9606056228012e-06,4.81068290890991e-06,1.4341195885092e-06,1.3762529073962e-07,2.27770581286037e-06,1.77666979179091e-06,8.17182761630625e-08,2.58940649121139e-07,3.71964520822597e-06,-1.57480264625452e-06,-1.61404805693017e-07,7.83631127551777e-07,-6.98453482913102e-08,1.66267974484484e-06,1.58627596738325e-06,7.76751491868712e-07,1.33128596900549e-06,3.67145518808097e-07,-2.72437482095343e-06,4.96691497378576e-06,-3.96927679426014e-06,3.39234784561822e-06,-5.69555462585525e-07,2.42601500028216e-07,-4.10627577777758e-07,-4.17065679616643e-07,2.00660499290861e-06,-8.484107378967e-07,-1.01102812849144e-06,-1.20969300989651e-07,-2.06468793774415e-05,1.39222139127398e-05,5.84789713733138e-07,-3.29895125901022e-07,1.35004808069803e-06,3.27008344253803e-07,1.05561493858305e-06,2.72924913573275e-07,3.14586387891597e-06,-1.0065848139833e-07,4.00748157474067e-06,1.68912939071516e-06
1.72019383462713e-07,1.1400040787682e-06,-7.08719457608587e-07,-1.3256963034976e-07,8.55073362534416e-06,8.08831878162956e-07,1.69885421571532e-06,1.22312631856205e-06,-2.5895260941146e-06,1.07736282494511e-06,-4.35392160509202e-06,-7.59967223401836e-07,3.30409180496917e-07,7.68735591170031e-07,5.07846201035504e-07,7.90253903169503e-07,-2.46639558681422e-06,-5.71243786796467e-07,-2.8951248539588e-07,-5.16265201787052e-08,1.04434822867742e-06,3.38778158520116e-07,-1.56892869475579e-06,2.88139642880812e-06,2.50420471888904e-06,-6.3464120749792e-07,7.78840799479384e-06,-1.20443837937173e-05,-3.72984574207674e-07,1.49748497001961e-08,-3.1247195401548e-06,4.9295129514911e-06,1.39163833488293e-06,1.45978844435762e-07,2.17208430027281e-06,1.76386326959298e-06,6.09054561769599e-08,2.61080326429308e-07,3.64844846223121e-06,-1.5805603638236e-06,-2.35277402434457e-07,8.19407415132379e-07,-2.24639385389288e-08,1.54664054298657e-06,1.46270090999049e-06,8.91090110811314e-07,1.3115218663261e-06,3.59954182272525e-07,-2.82779065434684e-06,4.99996083635025e-06,-3.92876171686532e-06,3.24249568409697e-06,-6.10713032438751e-07,2.62188080594887e-07,-4.02445757442453e-07,-4.3083257720023e-07,1.99706891069995e-06,-8.4041683351261e-07,-9.74338750720294e-07,-1.20063161548313e-07,-2.01754000190812e-05,1.30276461032175e-05,5.60885882422752e-07,-3.15647148359706e-07,1.34955078910148e-06,3.60359760049754e-07,1.03277920221788e-06,2.87599592736536e-07,3.15783783503203e-06,-1.00374326285552e-07,4.10072237980004e-06,1.67886885801576e-06
1.97426552782304e-07,1.16827174789498e-06,-6.97796507005571e-07,-1.31644515524092e-07,8.61244320112148e-06,7.97169742200369e-07,1.68447038669383e-06,1.23684060694744e-06,-2.60273722367703e-06,1.09519244461123e-06,-4.49139997022568e-06,-7.42510690738328e-07,3.04151867158113e-07,7.69685702201836e-07,5.98056910581411e-07,7.95216862440004e-07,-2.42837528002086e-06,-5.587030746249e-07,-3.19352998099423e-07,-9.3757937310772e-08,1.0256881097788e-06,3.41892345185689e-07,-1.75047360899918e-06,2.97446990279209e-06,2.4762676092424e-06,-6.91712477520065e-07,7.97013419384694e-06,-1.25983712014726e-05,-5.22844861257283e-07,4.69347453360615e-08,-3.28681786373272e-06,5.03947481230665e-06,1.34198645812704e-06,1.53732750111302e-07,2.05942673552248e-06,1.74808760258891e-06,3.15648044261825e-08,2.62494537599661e-07,3.56172983631072e-06,-1.58414990676017e-06,-3.15147146145329e-07,8.54805587103918e-07,1.97089916400159e-08,1.42762222207851e-06,1.33958592175729e-06,9.96829699170419e-07,1.28312324215517e-06,3.52392121245484e-07,-2.93737451811835e-06,5.03081771435204e-06,-3.88697430003609e-06,3.08967338484501e-06,-6.52263448468087e-07,2.80814192970548e-07,-3.95362176088827e-07,-4.44394076575229e-07,1.98118168543275e-06,-8.30477716501445e-07,-9.39532324518546e-07,-1.18545049567569e-07,-1.97251477233577e-05,1.22004841240806e-05,5.30343206165185e-07,-3.00922047876846e-07,1.34068275020547e-06,3.93996480928567e-07,1.00478212419796e-06,3.02041777600785e-07,3.15279073597842e-06,-9.78326937981185e-08,4.17104870684117e-06,1.66861322009264e-06
