S1_D1_HbO,S1_D1_HbR,S1_D2_HbO,S1_D2_HbR,S1_D20_HbO,S1_D20_HbR,S2_D2_HbO,S2_D2_HbR,S2_D3_HbO,S2_D3_HbR,S2_D21_HbO,S2_D21_HbR,S3_D3_HbO,S3_D3_HbR,S3_D4_HbO,S3_D4_HbR,S3_D22_HbO,S3_D22_HbR,S4_D5_HbO,S4_D5_HbR,S4_D6_HbO,S4_D6_HbR,S4_D7_HbO,S4_D7_HbR,S4_D17_HbO,S4_D17_HbR,S4_D8_HbO,S4_D8_HbR,S4_D23_HbO,S4_D23_HbR,S5_D7_HbO,S5_D7_HbR,S5_D10_HbO,S5_D10_HbR,S5_D8_HbO,S5_D8_HbR,S5_D9_HbO,S5_D9_HbR,S5_D24_HbO,S5_D24_HbR,S6_D10_HbO,S6_D10_HbR,S6_D11_HbO,S6_D11_HbR,S6_D12_HbO,S6_D12_HbR,S6_D9_HbO,S6_D9_HbR,S6_D25_HbO,S6_D25_HbR,S7_D11_HbO,S7_D11_HbR,S7_D12_HbO,S7_D12_HbR,S7_D13_HbO,S7_D13_HbR,S7_D14_HbO,S7_D14_HbR,S7_D18_HbO,S7_D18_HbR,S7_D26_HbO,S7_D26_HbR,S8_D15_HbO,S8_D15_HbR,S8_D16_HbO,S8_D16_HbR,S8_D19_HbO,S8_D19_HbR,S8_D9_HbO,S8_D9_HbR,S8_D27_HbO,S8_D27_HbR
-2.58360070315814e-06,4.90142997069654e-07,-2.16980839788944e-06,2.83949419713051e-07,-1.17066532540088e-06,-7.29601934927377e-07,-2.20250288544476e-06,-6.87612913915837e-07,-1.45549420805807e-06,-9.54608382659359e-07,-3.75215491812155e-06,-1.64437888504972e-06,-9.3466572072695e-07,-4.07832169415066e-07,-2.81659680912079e-06,1.58678204287271e-07,-4.24781660060385e-06,-6.43225418090522e-07,-1.48704289907461e-06,-6.4156369988452e-07,-1.32382545479211e-06,4.09428813720603e-08,-2.90485602878206e-06,-7.60423127563199e-08,-2.41845360870527e-06,4.97714396216332e-07,6.4764352438182e-06,-6.89067661965117e-06,-3.31087403507217e-06,2.97937163532038e-06,-1.75185126731738e-06,-1.48912234532954e-07,-8.05069382530124e-07,2.06508839858001e-07,-1.11795281090483e-05,8.13956783861204e-06,-1.74848226831331e-06,7.93818439386256e-07,-1.63762497961488e-06,-5.02633876771626e-07,-1.17557626139554e-06,-9.28244670937341e-07,-2.27858456110015e-06,2.76878587084989e-07,-2.38100200585285e-06,2.97554909467256e-06,-2.1212253594488e-08,-4.7795880920807e-07,-7.0032078784465e-06,-7.47361182680105e-07,-1.62829094184976e-06,5.73261543090123e-07,-2.25611271346877e-06,7.77244530273037e-08,-3.92190738165998e-06,-1.31329230138912e-06,9.08331673846014e-07,4.15707532206042e-07,-1.74312526885613e-06,1.14447080833736e-06,1.12713482374232e-06,-1.31456230915571e-06,-1.76487970550429e-06,6.40252487919568e-07,5.72960408018027e-07,5.01199342705105e-07,-1.01789868826684e-06,2.14040490071912e-07,-2.19238541260813e-06,-6.83185073162668e-08,-2.12265624179223e-06,-2.86929140815925e-07
-2.616185089216e-06,5.09309723280619e-07,-2.19391198653665e-06,2.929343785287e-07,-1.17978798020886e-06,-7.2580031657425e-07,-2.23792753995907e-06,-6.72634060062962e-07,-1.47840216417881e-06,-9.34856591642624e-07,-3.77192575944862e-06,-1.63056240142687e-06,-9.3631987828653e-07,-4.02668239536597e-07,-2.83640780739018e-06,1.72219743629969e-07,-4.29524094274554e-06,-6.3670636846511e-07,-1.48326753183983e-06,-6.51015722808955e-07,-1.35334801743902e-06,4.70916544914493e-08,-2.90160871107591e-06,-8.16389663574438e-08,-2.44641096784991e-06,4.95503179651807e-07,6.64462370075942e-06,-7.06819753171577e-06,-3.24120526256724e-06,2.93714308966211e-06,-1.71754979042813e-06,-1.67324004467707e-07,-8.11711127647167e-07,2.12639124969892e-07,-1.13913287420445e-05,8.35620878192518e-06,-1.76118010680687e-06,8.07931545392945e-07,-1.6293634801437e-06,-4.92645182696065e-07,-1.15387001176968e-06,-9.13481735782724e-07,-2.28672724227041e-06,2.83917853701526e-07,-2.6042350854773e-06,3.20184146519337e-06,-2.86795788066469e-08,-4.82394259174662e-07,-6.86256419446788e-06,-8.14269125584131e-07,-1.61660528255949e-06,5.69836424080953e-07,-2.25997536792164e-06,7.61017011945119e-08,-3.95158264584657e-06,-1.29834638313372e-06,8.90233062165447e-07,4.05184030219054e-07,-1.83924475740581e-06,1.27347556020068e-06,1.06021296308477e-06,-1.18010678377766e-06,-1.74071721084984e-06,6.29736111103435e-07,5.93846190459306e-07,5.09599020992304e-07,-1.01094700978331e-06,2.17343586506372e-07,-2.20197972222531e-06,-6.12958884898617e-08,-2.1073122099906e-06,-2.75772745280256e-07
-2.64431526034341e-06,5.28221085722562e-07,-2.21477402379825e-06,3.01829500375849e-07,-1.18388037420606e-06,-7.22094807994846e-07,-2.26840581939762e-06,-6.57310151035503e-07,-1.49679010626642e-06,-9.14798048280498e-07,-3.78398447410229e-06,-1.61611456122979e-06,-9.35583823457363e-07,-3.97555067413172e-07,-2.85231468038644e-06,1.84350727605871e-07,-4.3374374466688e-06,-6.29865173810171e-07,-1.47855878840963e-06,-6.60300029611284e-07,-1.38133050252011e-06,5.32169339451305e-08,-2.89685575364545e-06,-8.66433078065408e-08,-2.47040617099291e-06,4.91404209586977e-07,6.80316124861437e-06,-7.23445400254543e-06,-3.16954856945118e-06,2.89440636508588e-06,-1.68615116655975e-06,-1.80786500705717e-07,-8.16570811068594e-07,2.18416807128172e-07,-1.15810897248971e-05,8.55428985947129e-06,-1.77229704429058e-06,8.21268395705437e-07,-1.61870104308776e-06,-4.82947189732533e-07,-1.13161781750655e-06,-8.98682336314012e-07,-2.29463040999449e-06,2.91082280055535e-07,-2.83736756198132e-06,3.43478127330936e-06,-3.588300092937e-08,-4.86733179152622e-07,-6.71891228504627e-06,-8.83487516241278e-07,-1.60400180779701e-06,5.65661941949192e-07,-2.26396096523901e-06,7.48723078032807e-08,-3.97912994248906e-06,-1.28421251875366e-06,8.73701609201227e-07,3.9526864216986e-07,-1.93281159674084e-06,1.40118190979358e-06,9.86285262777338e-07,-1.03840923125121e-06,-1.71362630478658e-06,6.18942175802498e-07,6.15757522572171e-07,5.17835985702387e-07,-1.00289522674363e-06,2.20573151374648e-07,-2.20870652835351e-06,-5.43624922219726e-08,-2.08778755114812e-06,-2.6500589767705e-07
-2.66792122699824e-06,5.46853838984938e-07,-2.23232884560037e-06,3.10611981699396e-07,-1.18293287976348e-06,-7.18517756921872e-07,-2.293824729794e-06,-6.41650359622511e-07,-1.5105377229146e-06,-8.94458693755755e-07,-3.78820400987603e-06,-1.60102404976753e-06,-9.32393128716187e-07,-3.92500233891103e-07,-2.86427312940553e-06,1.9505553657594e-07,-4.37434526616603e-06,-6.22694940256005e-07,-1.47289507058414e-06,-6.693902013774e-07,-1.40767035054131e-06,5.93185851398594e-08,-2.89060049754656e-06,-9.11176134865528e-08,-2.49033952198181e-06,4.85349290298224e-07,6.95196800979899e-06,-7.38944388692658e-06,-3.09597655312172e-06,2.85119634624703e-06,-1.65791856261039e-06,-1.89096034674802e-07,-8.19657116903721e-07,2.23833596091757e-07,-1.17484584804055e-05,8.73347747471649e-06,-1.78186953763452e-06,8.33869886092417e-07,-1.60571914233911e-06,-4.73554866124533e-07,-1.10888251111746e-06,-8.83883708198562e-07,-2.30229400159741e-06,2.98379808522579e-07,-3.07937166784996e-06,3.67315938030643e-06,-4.28038889072599e-08,-4.90950042032632e-07,-6.57227583757612e-06,-9.54981970248539e-07,-1.59047319527531e-06,5.60770757380225e-07,-2.26803774974935e-06,7.40130010645307e-08,-4.00456835197558e-06,-1.2708303091567e-06,8.58739020093509e-07,3.85995848534993e-07,-2.02343219506634e-06,1.52711090141151e-06,9.05370755947895e-07,-8.89561031075408e-07,-1.68373249357987e-06,6.07912429958218e-07,6.38591660283043e-07,5.25898859808163e-07,-9.93766166327647e-07,2.23721689526696e-07,-2.21259874904282e-06,-4.75387151380155e-08,-2.06417475294193e-06,-2.54637967637017e-07
-2.68695343600176e-06,5.65185169837595e-07,-2.24652478934502e-06,3.19258741493521e-07,-1.17696337952431e-06,-7.15099685698898e-07,-2.31409211395076e-06,-6.25665061513977e-07,-1.51954176279368e-06,-8.73866579302176e-07,-3.78449305802586e-06,-1.58528180773086e-06,-9.26691261102076e-07,-3.8751142484082e-07,-2.87225177095564e-06,2.04324126006113e-07,-4.40592947625717e-06,-6.15191038758906e-07,-1.46626088416846e-06,-6.78259919333324e-07,-1.43226179343915e-06,6.53971187532114e-08,-2.88284491383468e-06,-9.51269285009887e-08,-2.50612928863265e-06,4.7728149389772e-07,7.0909977447972e-06,-7.53320548435976e-06,-3.02057182953521e-06,2.80754467347471e-06,-1.63309818321779e-06,-1.92074044328374e-07,-8.20987325725858e-07,2.28883305938129e-07,-1.18932010424052e-05,8.89354098293811e-06,-1.78994065858543e-06,8.45780786163331e-07,-1.59051086678626e-06,-4.64480572717167e-07,-1.08572851858632e-06,-8.69123478437954e-07,-2.30971619015008e-06,3.05817120050396e-07,-3.32910250128948e-06,3.91564310244814e-06,-4.94226504793784e-08,-4.95018699905788e-07,-6.4226802358782e-06,-1.02869705255335e-06,-1.57601605035821e-06,5.55196820545508e-07,-2.27217072164468e-06,7.34975828928682e-08,-4.02791363952521e-06,-1.25813416299417e-06,8.45336182784185e-07,3.77395963602726e-07,-2.11072114690296e-06,1.6507804716327e-06,8.17520058002682e-07,-7.33681520569599e-07,-1.65117312968401e-06,5.96689690260337e-07,6.62244210607572e-07,5.33776544019603e-07,-9.83586401001736e-07,2.26782002716925e-07,-2.21369974613353e-06,-4.08443652475278e-08,-2.03658093224678e-06,-2.44675893781835e-07
-2.70138341948957e-06,5.83192851615893e-07,-2.25732475314029e-06,3.27746611203887e-07,-1.16601736184116e-06,-7.11868987030092e-07,-2.32913745698219e-06,-6.09365790882072e-07,-1.5237178332327e-06,-8.53051759716037e-07,-3.77279739478484e-06,-1.56888116848744e-06,-9.18430604829923e-07,-3.82596388087402e-07,-2.87623305559149e-06,2.12152134071651e-07,-4.43218131880748e-06,-6.07351112706763e-07,-1.458647180727e-06,-6.86882988411878e-07,-1.45499702902274e-06,7.14536493122403e-08,-2.87358948420249e-06,-9.87386948648056e-08,-2.51771288712569e-06,4.67156092064003e-07,7.22023853556984e-06,-7.66581790281785e-06,-2.94342657740806e-06,2.76347951455224e-06,-1.61191637448313e-06,-1.89569339779732e-07,-8.20587315408421e-07,2.33561855272048e-07,-1.20151994075197e-05,9.03434988677213e-06,-1.79655995242706e-06,8.57049422177954e-07,-1.5731804870935e-06,-4.55734087403211e-07,-1.06222184250219e-06,-8.54439557096257e-07,-2.31689377935344e-06,3.13399777353552e-07,-3.58530681934774e-06,4.16078808401756e-06,-5.57189725376898e-08,-4.98912492185402e-07,-6.27015439435956e-06,-1.10455548444133e-06,-1.56063141045648e-06,5.48975184416286e-07,-2.27632236591152e-06,7.32972253582822e-08,-4.04917817564139e-06,-1.24605421206013e-06,8.3347290934471e-07,3.69495155117148e-07,-2.1943047720226e-06,1.77170892578214e-06,7.22813854240653e-07,-5.70917170845705e-07,-1.61609660743045e-06,5.85317696394828e-07,6.86609650121329e-07,5.41458179612333e-07,-9.7238622742271e-07,2.29747215890988e-07,-2.21206336168419e-06,-3.42986011833468e-08,-2.00512789811963e-06,-2.35124247941323e-07
-2.71120430200398e-06,6.00855393215511e-07,-2.26470666783911e-06,3.36052521560725e-07,-1.1501678187996e-06,-7.08851647496182e-07,-2.33891258702595e-06,-5.92765191663944e-07,-1.52300213429252e-06,-8.32046174929337e-07,-3.75310104372798e-06,-1.55181799215586e-06,-9.07573461378081e-07,-3.77762889027489e-07,-2.87621412736528e-06,2.18540960244497e-07,-4.45311823336278e-06,-5.99175063378239e-07,-1.45005167360721e-06,-6.95233366680819e-07,-1.47576745407602e-06,7.7489847005404e-08,-2.86283315140666e-06,-1.0202236376587e-07,-2.52504800577442e-06,4.54941456973484e-07,7.33971352675816e-06,-7.78740152056343e-06,-2.86464203320769e-06,2.71902534043479e-06,-1.59457683331454e-06,-1.81460193224296e-07,-8.18491491315479e-07,2.37867257430478e-07,-1.21144478571388e-05,9.15587037716154e-06,-1.80178323900503e-06,8.67727340233664e-07,-1.55384291359996e-06,-4.47322633699491e-07,-1.03843001163567e-06,-8.39870014816379e-07,-2.32382258374519e-06,3.21132380482172e-07,-3.84663240667429e-06,4.40705072213327e-06,-6.16720678470588e-08,-5.02604361655441e-07,-6.11473260133716e-06,-1.18245752230869e-06,-1.54432520626333e-06,5.42141797925342e-07,-2.28045338069952e-06,7.33807849244295e-08,-4.0683709129474e-06,-1.23451719063937e-06,8.2311771048134e-07,3.62315506371899e-07,-2.27382463037069e-06,1.88941849597932e-06,6.21361526837058e-07,-4.01440867940061e-07,-1.57866154211062e-06,5.73840973703928e-07,7.11581805624243e-07,5.48933108189735e-07,-9.60199634717273e-07,2.32610800003458e-07,-2.20775388978673e-06,-2.79198725898088e-08,-1.96995213615419e-06,-2.25985316888165e-07
-2.71643116509086e-06,6.18152182027113e-07,-2.26866388031956e-06,3.44153685426444e-07,-1.1295149564327e-06,-7.06071001581145e-07,-2.3433922665924e-06,-5.75876964224994e-07,-1.51735310836556e-06,-8.10883519603739e-07,-3.72542724753724e-06,-1.53409079231419e-06,-8.94093017027195e-07,-3.73018664134504e-07,-2.87220761464832e-06,2.23497814391753e-07,-4.46878367908028e-06,-5.90665013044861e-07,-1.44047911883897e-06,-7.03285197537777e-07,-1.49446494389656e-06,8.35078829255541e-08,-2.85057334220228e-06,-1.05048995244672e-07,-2.52811364692757e-06,4.40619917055954e-07,7.44948160763668e-06,-7.89811843259819e-06,-2.78432793808933e-06,2.67420271164933e-06,-1.58125791769778e-06,-1.67656285756422e-07,-8.14742647560774e-07,2.41799601634144e-07,-1.21910483161353e-05,9.25816129037141e-06,-1.80567235133778e-06,8.77868949679141e-07,-1.53262305147647e-06,-4.39250913577716e-07,-1.01442199301872e-06,-8.25452944975066e-07,-2.3304977883022e-06,3.2901873207335e-07,-4.1116378857527e-06,4.65280093968059e-06,-6.72609262320146e-08,-5.06066976237348e-07,-5.95645627540813e-06,-1.26228053899892e-06,-1.5271086653006e-06,5.34733285156485e-07,-2.28452339440436e-06,7.37151345216663e-08,-4.08549742082623e-06,-1.22344726046112e-06,8.14227618124207e-07,3.55875107063701e-07,-2.34894094900628e-06,2.00343892712675e-06,5.13299937070675e-07,-2.2545131146891e-07,-1.53903593178493e-06,5.62304698533647e-07,7.37054293089435e-07,5.56190828550901e-07,-9.47064260762173e-07,2.35366591288376e-07,-2.20084598122937e-06,-2.17258617924083e-08,-1.93120471074611e-06,-2.17259199409361e-07
-2.71710125644643e-06,6.35063620053087e-07,-2.2692054380695e-06,3.52027776270574e-07,-1.10418570313881e-06,-7.03547515985444e-07,-2.34257465291602e-06,-5.58715806859747e-07,-1.50675297196002e-06,-7.8959910015399e-07,-3.68983920468325e-06,-1.51570084910004e-06,-8.77974257494669e-07,-3.68371371916485e-07,-2.86424233021351e-06,2.27035735985498e-07,-4.47924672617774e-06,-5.81825244448196e-07,-1.429941549639e-06,-7.11012842126285e-07,-1.51098315997521e-06,8.95103680345083e-08,-2.83680606306217e-06,-1.07890844054792e-07,-2.52691104967635e-06,4.24188535417022e-07,7.54963789827063e-06,-7.99817273980212e-06,-2.70260193863418e-06,2.62902808700851e-06,-1.57211007775433e-06,-1.48100505170433e-07,-8.09391757303566e-07,2.45361025737622e-07,-1.2245204790573e-05,9.34136950327267e-06,-1.80829480568737e-06,8.87531145814423e-07,-1.50965505386391e-06,-4.31521145421932e-07,-9.9026806346016e-07,-8.11226310711023e-07,-2.33691428206093e-06,3.37062007241497e-07,-4.37880289360266e-06,4.89633518938872e-06,-7.24645682943048e-08,-5.09272854205974e-07,-5.79537552850093e-06,-1.3438788555699e-06,-1.50899864515296e-06,5.26786716546982e-07,-2.28849166332182e-06,7.42655160189434e-08,-4.1005599794305e-06,-1.2127667667409e-06,8.06748080616768e-07,3.50188156704015e-07,-2.41933588239718e-06,2.11331101761212e-06,3.98792333306341e-07,-4.31725020459756e-08,-1.49739629057347e-06,5.5075455815419e-07,7.62920916506249e-07,5.63220950880424e-07,-9.33021332270144e-07,2.38008806855777e-07,-2.19142447391572e-06,-1.57334267834032e-08,-1.88905107349207e-06,-2.08943916547776e-07
-2.71327402367975e-06,6.51571252170321e-07,-2.26635625942159e-06,3.59653101643857e-07,-1.07433299018593e-06,-7.01298603452966e-07,-2.33648159833768e-06,-5.41297351620139e-07,-1.4912090891069e-06,-7.68229678543547e-07,-3.64644051255659e-06,-1.49665230173278e-06,-8.59214804332353e-07,-3.63828541435309e-07,-2.85236385428286e-06,2.29173582838546e-07,-4.48460138696412e-06,-5.72662115365334e-07,-1.41845845216539e-06,-7.18390911174659e-07,-1.52521886528654e-06,9.55002866089631e-08,-2.82152606577002e-06,-1.10620929102811e-07,-2.52146444536435e-06,4.05659767337191e-07,7.64031392081965e-06,-8.08781055286753e-06,-2.61958894344384e-06,2.58351366766668e-06,-1.56725345625656e-06,-1.22770563983283e-07,-8.02497689018688e-07,2.48555681614584e-07,-1.22772169825288e-05,9.40572480130428e-06,-1.80972339887808e-06,8.96772910431916e-07,-1.48508147129241e-06,-4.24133108134624e-07,-9.66039638749724e-07,-7.97227778556975e-07,-2.34306696003937e-06,3.45264920475788e-07,-4.64653853460475e-06,5.13588957801746e-06,-7.72622991333946e-08,-5.12194491212524e-07,-5.63155044078656e-06,-1.42708387363502e-06,-1.49001788687054e-06,5.18339376795208e-07,-2.29231774409844e-06,7.49959153728516e-08,-4.11355773208438e-06,-1.20239691889154e-06,8.00612954799906e-07,3.45265063325084e-07,-2.48471653814253e-06,2.21859004895884e-06,2.78027363673076e-07,1.45146693251876e-07,-1.45392674281772e-06,5.39236599343102e-07,7.89076031361967e-07,5.70013148617837e-07,-9.18115583883738e-07,2.40532056608829e-07,-2.17958414121238e-06,-9.95854532910955e-09,-1.84367076353625e-06,-2.0103553290301e-07
-2.70503095826064e-06,6.67657885307483e-07,-2.2601571762925e-06,3.67008770352552e-07,-1.04013479006598e-06,-6.99338467206373e-07,-2.32515877153975e-06,-5.23638094274298e-07,-1.47075515177214e-06,-7.46813302820673e-07,-3.59537527883952e-06,-1.47695221450917e-06,-8.37825652477158e-07,-3.59397518951371e-07,-2.8366349829911e-06,2.29935988503794e-07,-4.48496567760654e-06,-5.63183948368664e-07,-1.40605687187712e-06,-7.25394297197825e-07,-1.53707322968356e-06,1.01480925385161e-07,-2.8047270787827e-06,-1.1331258620532e-07,-2.51182160568772e-06,3.8506196044368e-07,7.72167739218911e-06,-8.16731963762308e-06,-2.53542044207644e-06,2.53766729003039e-06,-1.56677572412551e-06,-9.16803923840495e-08,-7.94126848942714e-07,2.51389694777251e-07,-1.22874732829926e-05,9.45153432581138e-06,-1.81003573328991e-06,9.05654887919852e-07,-1.45905229983401e-06,-4.17084192059059e-07,-9.41809060790839e-07,-7.83494541711421e-07,-2.34895098812156e-06,3.53629880890942e-07,-4.91319799059457e-06,5.36965298254876e-06,-8.16339592166901e-08,-5.14804488275271e-07,-5.46505198643094e-06,-1.51170453860562e-06,-1.47019518351581e-06,5.09428532716626e-07,-2.29596213579489e-06,7.58694593142181e-08,-4.12448689020081e-06,-1.19225840062272e-06,7.95744610609026e-07,3.41112521014212e-07,-2.54481772790018e-06,2.31884906684899e-06,1.51218211181361e-07,3.3923286268742e-07,-1.4088180784594e-06,5.27797064859797e-07,8.15414876437029e-07,5.76557108645376e-07,-9.02395153692102e-07,2.42931351767586e-07,-2.16542935472021e-06,-4.41626000586382e-09,-1.79525699143186e-06,-1.93528286851322e-07
-2.69247525061641e-06,6.83307697388435e-07,-2.25066484629454e-06,3.74074851603144e-07,-1.00179292795999e-06,-6.9767797942052e-07,-2.30867560114026e-06,-5.05755318622125e-07,-1.44545214858618e-06,-7.25389125320957e-07,-3.53682790540688e-06,-1.45661061214785e-06,-8.13831799554059e-07,-3.5508541349317e-07,-2.81713604058104e-06,2.29353287400076e-07,-4.48048043872274e-06,-5.53400898200958e-07,-1.39277144420179e-06,-7.3199820885702e-07,-1.54645311399094e-06,1.07455799911233e-07,-2.78640210232792e-06,-1.16039008403815e-07,-2.49805416432684e-06,3.62439680172204e-07,7.79393162507375e-06,-8.23702867368016e-06,-2.45023380134268e-06,2.49149238167871e-06,-1.57073022371006e-06,-5.48812530392794e-08,-7.84352755325243e-07,2.53871119623366e-07,-1.22764433925254e-05,9.47917675918774e-06,-1.809313675365e-06,9.14238933985599e-07,-1.43172393951157e-06,-4.10369457134525e-07,-9.17649345150367e-07,-7.70063137041918e-07,-2.35456202830754e-06,3.62159129025087e-07,-5.17708717167008e-06,5.59578002215972e-06,-8.55601700650205e-08,-5.17075680327791e-07,-5.2959625993151e-06,-1.59752812621994e-06,-1.44956546412098e-06,5.00091203465255e-07,-2.29938688463519e-06,7.68488269151354e-08,-4.13334098114214e-06,-1.18227192324837e-06,7.92054152313769e-07,3.37733553648781e-07,-2.59940443014674e-06,2.41368200684509e-06,1.86018860324592e-08,5.38788209131671e-07,-1.36226678177727e-06,5.16482220645336e-07,8.4183387374583e-07,5.82842480947332e-07,-8.85911456029489e-07,2.45202110584242e-07,-2.14907366472603e-06,8.79375680371487e-10,-1.74401610835768e-06,-1.86414727413249e-07
-2.67573127206938e-06,6.98506335228378e-07,-2.23795154182678e-06,3.80832524568045e-07,-9.59531706613011e-07,-6.96324598130251e-07,-2.28712505948283e-06,-4.87667015694007e-07,-1.41538911810092e-06,-7.03997210113305e-07,-3.47102258287154e-06,-1.43564048210569e-06,-7.87272766823239e-07,-3.50899042183305e-07,-2.79396506472132e-06,2.27461407032652e-07,-4.47130796789797e-06,-5.43324801189213e-07,-1.37864434763623e-06,-7.3817820967514e-07,-1.55327232587913e-06,1.13428579585138e-07,-2.76654376841607e-06,-1.1887278229056e-07,-2.48025770818699e-06,3.37853855520546e-07,7.85731454116443e-06,-8.29730610478686e-06,-2.36417155845483e-06,2.44498799074237e-06,-1.57913449561822e-06,-1.24625166755367e-08,-7.73255553515191e-07,2.56009890229258e-07,-1.22446707629057e-05,9.48909636979947e-06,-1.80764275733868e-06,9.22587634774052e-07,-1.40325808242605e-06,-4.03981699115104e-07,-8.93633893415033e-07,-7.56969260622827e-07,-2.35989642646876e-06,3.70854852413727e-07,-5.43647531515952e-06,5.8124037446468e-06,-8.90225735863291e-08,-5.18981265002707e-07,-5.12437641769347e-06,-1.6843213049495e-06,-1.42816979827141e-06,4.90363935358805e-07,-2.30255614326957e-06,7.78966642273012e-08,-4.14011113239489e-06,-1.17235873660792e-06,7.89441752316484e-07,3.35127519585534e-07,-2.64827396201086e-06,2.50270667140455e-06,-1.19561318451577e-07,7.43490534329949e-07,-1.31447404916039e-06,5.05338176376265e-07,8.68230893667199e-07,5.88858829524789e-07,-8.68719034332368e-07,2.47340161915466e-07,-2.13063930616905e-06,5.91534940666783e-09,-1.69016696986626e-06,-1.79685855483523e-07
-2.65494390283781e-06,7.13241000939082e-07,-2.22210482757884e-06,3.87264217476553e-07,-9.13596385294963e-07,-6.95282325929536e-07,-2.26062330434405e-06,-4.69391798391741e-07,-1.38068368648409e-06,-6.82678331213523e-07,-3.39822253360868e-06,-1.41405774309216e-06,-7.58203012312771e-07,-3.46844876017399e-07,-2.76723787236103e-06,2.24301727276989e-07,-4.45763051136489e-06,-5.32969011794883e-07,-1.36372517941551e-06,-7.43910264082729e-07,-1.5574528398075e-06,1.19403012390752e-07,-2.74514476838414e-06,-1.21885429141248e-07,-2.45855163144589e-06,3.11381737391759e-07,7.91209730443674e-06,-8.34855855730456e-06,-2.27738072254232e-06,2.39814888631268e-06,-1.59196925353554e-06,3.54479620069154e-08,-7.60921479874697e-07,2.57817764612302e-07,-1.21927649467427e-05,9.481796943017e-06,-1.80511153312891e-06,9.30763797213563e-07,-1.37382055117484e-06,-3.97911525705125e-07,-8.69836175900492e-07,-7.44247586721227e-07,-2.36495136900257e-06,3.79719280893594e-07,-5.68960546132735e-06,6.01764788950576e-06,-9.20040649885067e-08,-5.20494931500984e-07,-4.95039927199857e-06,-1.77183140789806e-06,-1.40605532990359e-06,4.80282583293697e-07,-2.30543667864716e-06,7.89759881931198e-08,-4.14478639549263e-06,-1.16244110365314e-06,7.8779709181102e-07,3.3329008100001e-07,-2.6912578553408e-06,2.5855675587636e-06,-2.62988247982946e-07,9.52993096567498e-07,-1.26564480587579e-06,4.94410699937336e-07,8.94505483532221e-07,5.94595586825725e-07,-8.50875395650561e-07,2.49341747133317e-07,-2.11025663731599e-06,1.06797392288844e-08,-1.63394020198414e-06,-1.7333126765804e-07
-2.63027771594396e-06,7.27500526565193e-07,-2.2032271326957e-06,3.93353736057487e-07,-8.64251529205249e-07,-6.94551711396172e-07,-2.22930918089984e-06,-4.50948811951393e-07,-1.34148238102808e-06,-6.61473762493784e-07,-3.31872900855249e-06,-1.39188118039681e-06,-7.26692229192565e-07,-3.42928986569465e-07,-2.73708800104383e-06,2.19920907317491e-07,-4.43964863149551e-06,-5.22348230786126e-07,-1.34807075346014e-06,-7.49170794798088e-07,-1.55892596784133e-06,1.25382849748015e-07,-2.7221983486107e-06,-1.25146955382708e-07,-2.43307873304516e-06,2.8311665367174e-07,7.95858260772555e-06,-8.39122883091627e-06,-2.19001207907253e-06,2.35096571045411e-06,-1.6091778341601e-06,8.86839048481921e-08,-7.47442278545254e-07,2.59308259393106e-07,-1.21213938841622e-05,9.45783556514437e-06,-1.80181089797591e-06,9.38829915599186e-07,-1.34358010187954e-06,-3.92147445586595e-07,-8.46329390685729e-07,-7.3193159455877e-07,-2.36972501620138e-06,3.88754763760874e-07,-5.93470473313715e-06,6.2096386024372e-06,-9.44890196276822e-08,-5.21590989864176e-07,-4.7741484691365e-06,-1.85978786292166e-06,-1.38327515027266e-06,4.69882099739805e-07,-2.30799832767685e-06,8.00505685356858e-08,-4.14735412247268e-06,-1.15244273603428e-06,7.86999906596179e-07,3.32213148168526e-07,-2.72822343332536e-06,2.66193853745667e-06,-4.11373257527854e-07,1.16692443155802e-06,-1.21598672270244e-06,4.83745025296643e-07,9.20559062585329e-07,6.00042014142838e-07,-8.3244082522968e-07,2.51203520620203e-07,-2.08806351362008e-06,1.51617585210033e-08,-1.57557736861259e-06,-1.67339302041498e-07
