S1_D1_HbO,S1_D1_HbR,S1_D2_HbO,S1_D2_HbR,S1_D20_HbO,S1_D20_HbR,S2_D2_HbO,S2_D2_HbR,S2_D3_HbO,S2_D3_HbR,S2_D21_HbO,S2_D21_HbR,S3_D3_HbO,S3_D3_HbR,S3_D4_HbO,S3_D4_HbR,S3_D22_HbO,S3_D22_HbR,S4_D5_HbO,S4_D5_HbR,S4_D6_HbO,S4_D6_HbR,S4_D7_HbO,S4_D7_HbR,S4_D17_HbO,S4_D17_HbR,S4_D8_HbO,S4_D8_HbR,S4_D23_HbO,S4_D23_HbR,S5_D7_HbO,S5_D7_HbR,S5_D10_HbO,S5_D10_HbR,S5_D8_HbO,S5_D8_HbR,S5_D9_HbO,S5_D9_HbR,S5_D24_HbO,S5_D24_HbR,S6_D10_HbO,S6_D10_HbR,S6_D11_HbO,S6_D11_HbR,S6_D12_HbO,S6_D12_HbR,S6_D9_HbO,S6_D9_HbR,S6_D25_HbO,S6_D25_HbR,S7_D11_HbO,S7_D11_HbR,S7_D12_HbO,S7_D12_HbR,S7_D13_HbO,S7_D13_HbR,S7_D14_HbO,S7_D14_HbR,S7_D18_HbO,S7_D18_HbR,S7_D26_HbO,S7_D26_HbR,S8_D15_HbO,S8_D15_HbR,S8_D16_HbO,S8_D16_HbR,S8_D19_HbO,S8_D19_HbR,S8_D9_HbO,S8_D9_HbR,S8_D27_HbO,S8_D27_HbR
6.76587099936882e-07,-1.92521213923257e-07,1.63219200135478e-06,-3.43985976355334e-07,4.93597497055379e-08,5.46510529373112e-07,3.14613089603102e-06,1.35509251806759e-08,4.27780442781526e-06,-1.20359740421617e-06,8.07839429794407e-06,-1.33269836597021e-07,1.18073178515187e-06,-1.09394723844467e-06,1.9688763515575e-06,-8.24298896459565e-07,5.47342070976432e-07,-5.17870882723341e-07,-8.21418108410439e-07,1.09459456046904e-07,-1.59564282868655e-07,-5.79381478608154e-07,2.66136302150951e-06,-1.84138233092403e-06,1.39314253314e-06,-8.54958922097382e-07,9.84560763782206e-07,-7.75672623254952e-07,1.31542417484242e-06,-9.12321092875112e-08,-4.52013344857641e-08,-3.99869975784831e-07,1.32794624152694e-07,-1.14177994367496e-06,-9.99820564355065e-08,-5.24694349038276e-07,-2.15435337460467e-06,-9.05358177397451e-07,4.93926140737454e-07,1.07132051951909e-07,-5.11492413368381e-06,3.35232062426308e-08,3.28344942167389e-07,-5.46267882441183e-07,-5.97416248470581e-07,-1.32732039903384e-06,-3.72048659568585e-06,5.13141897360435e-07,4.64102184528775e-07,-2.51522024005917e-07,-4.56569277820771e-06,1.98741959839301e-06,1.75947313643903e-06,-1.31305030571747e-06,-5.05537685262636e-06,1.64783499422143e-06,1.03400661154023e-07,4.7903960170871e-07,-5.20880199236856e-07,-5.6367809057268e-07,2.11834644436919e-06,-3.24780710549908e-06,3.96816417568887e-07,-1.67120679806911e-08,2.265956439792e-06,-7.4940848730526e-07,-1.50394230941044e-07,2.84209989745095e-08,-1.30740090890602e-07,-1.03318992519077e-06,-4.47529307763951e-07,7.07956301116501e-07
6.73749794065661e-07,-1.952730897897e-07,1.61069646778051e-06,-3.59407601079763e-07,9.67790793168033e-09,5.44969600946014e-07,3.08316317674398e-06,1.15450805011706e-09,4.13783484382403e-06,-1.23441843082292e-06,7.82023436900203e-06,-1.6820938533967e-07,1.11821409866068e-06,-1.12173605074962e-06,1.95742512740896e-06,-8.56142847039585e-07,5.3084609059541e-07,-5.2987361593427e-07,-8.24140785032719e-07,1.04339098203276e-07,-1.2792546854061e-07,-5.82710415714403e-07,2.68057612720797e-06,-1.83567432280514e-06,1.44427589412578e-06,-8.65589703553529e-07,1.00698125712098e-06,-7.77221895567669e-07,1.36016534821875e-06,-8.89451250768781e-08,-3.85589535262166e-08,-4.04506012410984e-07,1.09262616846835e-07,-1.15600724313115e-06,-1.15617771801798e-07,-5.26816375522674e-07,-2.15177327707759e-06,-9.38008795237136e-07,4.63312800060441e-07,8.2703531071592e-08,-5.17219395077624e-06,3.35185743247046e-08,3.11563652807188e-07,-5.57959661802483e-07,-6.16740394951525e-07,-1.35767157835369e-06,-3.76148869289425e-06,4.96479871072769e-07,4.34877472056689e-07,-2.70706855172113e-07,-4.62358520921211e-06,2.02671810870326e-06,1.74108505430423e-06,-1.31277470565211e-06,-5.04635928702041e-06,1.67895412122817e-06,1.51160556668694e-07,4.89326854001919e-07,-4.73037670304154e-07,-5.7855735467002e-07,2.25239693910247e-06,-3.44177863996611e-06,4.05944518136384e-07,-1.76561418155558e-08,2.28502991916756e-06,-7.36772786253126e-07,-1.24789929723574e-07,3.11826107090915e-08,-8.90678518128718e-08,-1.05387291596537e-06,-3.55758184783294e-07,6.89765643953158e-07
6.66316348990189e-07,-1.96977864259678e-07,1.58478161829429e-06,-3.73765565693099e-07,-3.48839491722039e-08,5.43714269427964e-07,3.01473300122676e-06,-1.07301325963842e-08,3.99009443183624e-06,-1.26397929738227e-06,7.54965103040551e-06,-2.03534273055834e-07,1.05118681335805e-06,-1.14789045328217e-06,1.93972594817224e-06,-8.86759865523477e-07,5.05796476791712e-07,-5.41467602183425e-07,-8.26888841811068e-07,9.90241162829394e-08,-1.00431958013734e-07,-5.84846148890001e-07,2.69284987272259e-06,-1.82808297190833e-06,1.49005060377304e-06,-8.74950255413779e-07,1.02476674960766e-06,-7.77939861260671e-07,1.39931918523625e-06,-8.66663483409797e-08,-3.45509360282046e-08,-4.08368776997433e-07,8.25409215505504e-08,-1.16880701299043e-06,-1.31411724322401e-07,-5.28279328473669e-07,-2.15059353029766e-06,-9.69501361522314e-07,4.26106277817163e-07,5.87900111821934e-08,-5.22853252263166e-06,3.48003213106979e-08,2.92034293810762e-07,-5.6832296589626e-07,-6.37892679628345e-07,-1.38597295170656e-06,-3.80223670691586e-06,4.79985419370903e-07,4.02024938966077e-07,-2.89314997423297e-07,-4.67647236203382e-06,2.0621196229156e-06,1.7190583983096e-06,-1.31111444438303e-06,-5.03261398053606e-06,1.70718726360889e-06,1.94312183525133e-07,4.99240642085628e-07,-4.28550066251527e-07,-5.92934716450975e-07,2.37680845358888e-06,-3.6289207162307e-06,4.09209257672066e-07,-1.69161767038435e-08,2.30005613457847e-06,-7.24341987043637e-07,-1.03026665817065e-07,3.44613870634889e-08,-5.4382273349273e-08,-1.07288693163167e-06,-2.74422932916209e-07,6.71656274973995e-07
6.54592385405657e-07,-1.97708873831434e-07,1.55481235013974e-06,-3.8706879102376e-07,-8.38587941397285e-08,5.42762719475701e-07,2.94138030403922e-06,-2.20811915200992e-08,3.83536675634135e-06,-1.29221795251809e-06,7.26805231364062e-06,-2.39117254605204e-07,9.80074760795774e-07,-1.17238833823231e-06,1.91623504599054e-06,-9.16133696864105e-07,4.72766936053603e-07,-5.52617521477892e-07,-8.29606633274022e-07,9.35415341132905e-08,-7.67295809082042e-08,-5.85892135690946e-07,2.6984563478575e-06,-1.8186722851196e-06,1.53071685634105e-06,-8.83113541803912e-07,1.03819054170597e-06,-7.7793133810707e-07,1.43320552945788e-06,-8.43798922760188e-08,-3.30182086005337e-08,-4.11481968541625e-07,5.28363468118289e-08,-1.18017171002544e-06,-1.47307116666063e-07,-5.29068915330644e-07,-2.15065380524291e-06,-9.99863088247817e-07,3.82777175304087e-07,3.54795815203421e-08,-5.2838158664056e-06,3.73037150997712e-08,2.70022111609699e-07,-5.77397745630848e-07,-6.60648423942139e-07,-1.41224975332238e-06,-3.84263684258461e-06,4.63695738420902e-07,3.65855449754092e-07,-3.0727514055191e-07,-4.72420275587933e-06,2.09363627748305e-06,1.69364687535018e-06,-1.30811293752327e-06,-5.01413421420201e-06,1.73249338802102e-06,2.33078708350333e-07,5.08703466855991e-07,-3.87112022218379e-07,-6.06875149218623e-07,2.49129440010294e-06,-3.80872938993717e-06,4.06855371681806e-07,-1.4526058228653e-08,2.31115645229728e-06,-7.12168311673869e-07,-8.50312268966444e-08,3.82526443761815e-08,-2.64981244040085e-08,-1.09022636116633e-06,-2.03334050253036e-07,6.53700667783945e-07
6.38900744670283e-07,-1.97544757150169e-07,1.52116662951865e-06,-3.99332275339365e-07,-1.36765781690756e-07,5.42129461986655e-07,2.86365773650575e-06,-3.28806281226702e-08,3.67446024798657e-06,-1.31907998789301e-06,6.97686731943131e-06,-2.74830656206467e-07,9.05321116145704e-07,-1.19521618821922e-06,1.88743383117756e-06,-9.44255407007809e-07,4.32366899879941e-07,-5.63292745928066e-07,-8.32235123442536e-07,8.79179134114798e-08,-5.64423885527875e-08,-5.85956630166589e-07,2.69769846791906e-06,-1.80751416170983e-06,1.56654953253829e-06,-8.90158723254961e-07,1.04754833162875e-06,-7.77306745711767e-07,1.4621664749307e-06,-8.20709044753668e-08,-3.37895223269167e-08,-4.13872953314062e-07,2.03725317081698e-08,-1.19009924139113e-06,-1.63243852058103e-07,-5.29173240029603e-07,-2.15178267957866e-06,-1.0291236658618e-06,3.33822674801827e-07,1.28567579566273e-08,-5.33790891775022e-06,4.09561388496618e-08,2.4580508240214e-07,-5.85229788033261e-07,-6.84770050764338e-07,-1.43653721166326e-06,-3.88258321148551e-06,4.47646838574099e-07,3.2669299948897e-07,-3.24520857328267e-07,-4.76663704183089e-06,2.12129264106062e-06,1.66511760093471e-06,-1.30382049039249e-06,-4.99092582236495e-06,1.75484180531797e-06,2.67703186854229e-07,5.17637506906105e-07,-3.48402260462314e-07,-6.20444848386922e-07,2.59561447004577e-06,-3.98073126238523e-06,3.9915122712923e-07,-1.05276140778169e-08,2.31847398962059e-06,-7.00305873185313e-07,-7.07126263173184e-08,4.25490447801171e-08,-5.19556890622063e-09,-1.10589227980759e-06,-1.42254754571619e-07,6.35967982303803e-07
6.19578992896956e-07,-1.96568795848829e-07,1.48423279376248e-06,-4.10576821521886e-07,-1.9311357110749e-07,5.41825323407957e-07,2.78212685159672e-06,-4.31141343047691e-08,3.508202727165e-06,-1.34451873305936e-06,6.67753699467081e-06,-3.10547082463012e-07,8.27384146533001e-07,-1.21636893168924e-06,1.85382494497432e-06,-9.71123183021046e-07,3.85236138186328e-07,-5.73467487242745e-07,-8.34712444717515e-07,8.21792259501111e-08,-3.91757145674282e-08,-5.85151789385153e-07,2.69090703862607e-06,-1.79468770253418e-06,1.59784556805282e-06,-8.96170392355663e-07,1.05315550042464e-06,-7.76181178323884e-07,1.48656329398e-06,-7.9725665259475e-08,-3.66829250840229e-08,-4.15572525525866e-07,-1.46119045504336e-08,-1.19859289442685e-06,-1.79159011846961e-07,-5.28582944968272e-07,-2.15379927580685e-06,-1.05731477541358e-06,2.79762799781034e-07,-8.99804904119654e-09,-5.39066641758716e-06,4.56776556713627e-08,2.19671744656089e-07,-5.91870302145714e-07,-7.10009072913535e-07,-1.45887997262177e-06,-3.92195875831577e-06,4.3187340019988e-07,2.84872307625627e-07,-3.40990976411977e-07,-4.80364878326772e-06,2.1451253648401e-06,1.63374892686374e-06,-1.29829372745491e-06,-4.96300722536767e-06,1.77421218489864e-06,2.98445965655243e-07,5.25965570714605e-07,-3.12086325496485e-07,-6.33710588453782e-07,2.68957526089899e-06,-4.14448585186037e-06,3.86386367571012e-07,-4.97018081286503e-09,2.32217234701203e-06,-6.88810593710054e-07,-5.99632485581521e-08,4.73407034881588e-08,9.77728339857852e-09,-1.1198922068298e-06,-9.09040081408601e-08,6.18523750703973e-07
5.96976860011036e-07,-1.94868223495182e-07,1.44440682228126e-06,-4.20828728751524e-07,-2.52403655272986e-07,5.41857461552167e-07,2.6973542829739e-06,-5.27710764622774e-08,3.33743583486107e-06,-1.36849529735828e-06,6.37150496859618e-06,-3.46140117370108e-07,7.46733866003349e-07,-1.23584974089594e-06,1.81592819531042e-06,-9.96742079024265e-07,3.32039212400063e-07,-5.83120901643128e-07,-8.3697446269342e-07,7.63507336004264e-08,-2.45193449299906e-08,-5.83592760337569e-07,2.67843767603472e-06,-1.78027848311926e-06,1.62492119977373e-06,-9.01237775224107e-07,1.05534428100318e-06,-7.74673441451312e-07,1.50677327832638e-06,-7.7331673803223e-08,-4.15072903501071e-08,-4.1661464786403e-07,-5.18653076602153e-08,-1.20566124239683e-06,-1.94987358690153e-07,-5.27291346088617e-07,-2.15651493964326e-06,-1.08446962342186e-06,2.21136571236292e-07,-3.00090512705654e-08,-5.44193387322001e-06,5.13816118013189e-08,1.91918967080828e-07,-5.97375473605869e-07,-7.36108177654052e-07,-1.47933144209549e-06,-3.96063629187954e-06,4.16408635410761e-07,2.40736362216454e-07,-3.56629919358843e-07,-4.83512512824881e-06,2.16518275191724e-06,1.59982820940905e-06,-1.29159497662108e-06,-4.93040935790256e-06,1.79059449854508e-06,3.25582003550249e-07,5.33612044223144e-07,-2.77819378682857e-07,-6.46739086568332e-07,2.77303068231411e-06,-4.29958780614172e-06,3.68868965763453e-07,2.08987411011773e-09,2.32243416327044e-06,-6.77740042907922e-07,-5.26600767327431e-08,5.26153111221836e-08,1.87016558915359e-08,-1.13223983183e-06,-4.89597624235778e-08,6.0142959690403e-07
5.7145363675907e-07,-1.92533507791502e-07,1.40208960002306e-06,-4.30119451386092e-07,-3.14133669195421e-07,5.42229409204574e-07,2.60990795074188e-06,-6.18444127330163e-08,3.1630094165978e-06,-1.39097855951729e-06,6.06020851968813e-06,-3.81485011882121e-07,6.63848624457653e-07,-1.25366977435316e-06,1.77427640846377e-06,-1.02112371029525e-06,2.73459821539453e-07,-5.92237153708763e-07,-8.3895534351002e-07,7.04568782741941e-08,-1.20507708141505e-08,-5.81396754581828e-07,2.66066760924168e-06,-1.76437779699685e-06,1.64810911488187e-06,-9.05453906542242e-07,1.05446083715078e-06,-7.72905060733574e-07,1.52318652213963e-06,-7.48777216338362e-08,-4.80638889069617e-08,-4.17036174651032e-07,-9.11250144253153e-08,-1.21131802300396e-06,-2.10661863536597e-07,-5.25294556158392e-07,-2.15973494488902e-06,-1.11062250442014e-06,1.58498092332072e-07,-5.01055817855508e-08,-5.49154859638027e-06,5.7975283444248e-08,1.62849670986243e-07,-6.01805990830258e-07,-7.62803382639354e-07,-1.49795306120874e-06,-3.99847960872736e-06,4.0128415460289e-07,1.94633933328474e-07,-3.71387997935271e-07,-4.86096737527953e-06,2.18152425292228e-06,1.56364953888683e-06,-1.28379161556249e-06,-4.89317549475896e-06,1.80398889617442e-06,3.49398137309732e-07,5.40503823767937e-07,-2.45249028079986e-07,-6.59596377049724e-07,2.84588215746515e-06,-4.44566896390346e-06,3.46923207141394e-07,1.05896709608454e-08,2.31945949081741e-06,-6.67153163232626e-07,-4.86659900046515e-08,5.83582698567519e-08,2.18852403407544e-08,-1.14295471301215e-06,-1.6062391445492e-08,5.8474299102318e-07
5.43375553024057e-07,-1.89657611538253e-07,1.35768419747436e-06,-4.38485228021858e-07,-3.77800649435673e-07,5.42941145546704e-07,2.52035332662483e-06,-7.03305866991153e-08,2.98577590713747e-06,-1.4119451060412e-06,5.74506974637703e-06,-4.16459351100524e-07,5.79211659408651e-07,-1.26984786617909e-06,1.72941123136838e-06,-1.04428589846447e-06,2.10195099645344e-07,-6.00805440851882e-07,-8.40588121509942e-07,6.45211840245876e-08,-1.33849659394213e-09,-5.78682117823958e-07,2.63799239536012e-06,-1.74708187584841e-06,1.66775552930313e-06,-9.08914786344279e-07,1.05086228128692e-06,-7.70999273622838e-07,1.53620267689226e-06,-7.23539534616593e-08,-5.61479890445788e-08,-4.16876560641528e-07,-1.321194451176e-07,-1.21558198736598e-06,-2.26114253975555e-07,-5.22591591409703e-07,-2.16326021366407e-06,-1.13580839361184e-06,9.24125933633371e-08,-6.92225720250947e-08,-5.53934082472528e-06,6.53605746804832e-08,1.32770526361406e-07,-6.05226546953487e-07,-7.89826237558604e-07,-1.51481353023667e-06,-4.03534469649217e-06,3.86529836587075e-07,1.46917073884227e-07,-3.85221668362651e-07,-4.88109143962778e-06,2.19421989761156e-06,1.52551145358202e-06,-1.2749553890699e-06,-4.85136098026978e-06,1.8144055172312e-06,3.7019031637992e-07,5.46571224627412e-07,-2.1401817018826e-07,-6.72347200808418e-07,2.90807862577381e-06,-4.58240026371512e-06,3.20886627576904e-07,2.04603717715559e-08,2.31346399677802e-06,-6.57109863664115e-07,-4.78311189654256e-08,6.45528419606602e-08,1.96592164474689e-08,-1.1520619518792e-06,8.18171730052818e-09,5.68517039866835e-07
5.13113159779554e-07,-1.86335238151142e-07,1.31159319026312e-06,-4.45966683998592e-07,-4.42904217530325e-07,5.439891945721e-07,2.42924978993095e-06,-7.82293988441487e-08,2.80658476340487e-06,-1.43137911982754e-06,5.42748701251857e-06,-4.50943694900004e-07,4.93307639433506e-07,-1.28441016524441e-06,1.68187891932357e-06,-1.06625227124363e-06,1.42949922686456e-07,-6.08819980454507e-07,-8.4180526692394e-07,5.85661737654647e-08,8.0546237983904e-09,-5.75567401392795e-07,2.6108225765109e-06,-1.72849109367707e-06,1.68421722148713e-06,-9.1171852662924e-07,1.04491365985987e-06,-7.69080015634215e-07,1.54622770684469e-06,-6.97519155969036e-08,-6.55504711449967e-08,-4.16177558557446e-07,-1.74570244180689e-07,-1.21847672069697e-06,-2.41275580275236e-07,-5.1918445830762e-07,-2.16688904199374e-06,-1.16006257123672e-06,2.34524664834319e-08,-8.7301001176965e-08,-5.58513493058682e-06,7.34347692282426e-08,1.01989640551222e-07,-6.07705322420996e-07,-8.16906047797008e-07,-1.52998799581835e-06,-4.07108100402724e-06,3.72173701616002e-07,9.79386257786228e-08,-3.9809373994576e-07,-4.89542823118457e-06,2.20334967328551e-06,1.48571466140264e-06,-1.26516170760899e-06,-4.80503287277988e-06,1.82186424311555e-06,3.88260830440772e-07,5.51748855348069e-07,-1.83767821079112e-07,-6.85054413873656e-07,2.9596163388827e-06,-4.70949348746051e-06,2.91107428384621e-07,3.16277638111781e-08,2.30467701281496e-06,-6.47670490690613e-07,-4.99942473666469e-08,7.1180309168962e-08,1.23751839443841e-08,-1.15959184862956e-06,2.41964451718162e-08,5.52800314330584e-07
4.81038735961968e-07,-1.82662067828912e-07,1.26421604007056e-06,-4.5260841083325e-07,-5.08949662596151e-07,5.45366749181017e-07,2.33714710365597e-06,-8.55438571094477e-08,2.62627699176831e-06,-1.44927222068774e-06,5.1088267345642e-06,-4.84822186592449e-07,4.06619227779579e-07,-1.29738972745864e-06,1.63222614361524e-06,-1.0870518206472e-06,7.24312818178432e-08,-6.16279962420037e-07,-8.42539254789071e-07,5.26133030008535e-08,1.65680487291917e-08,-5.72170442465862e-07,2.57958030889514e-06,-1.70870916282178e-06,1.69785854707065e-06,-9.13964495463981e-07,1.03698493357893e-06,-7.672709119562e-07,1.5536706732813e-06,-6.70645922291954e-08,-7.60594430713667e-08,-4.14982908156494e-07,-2.18194448677208e-07,-1.22003043983186e-06,-2.56076793474811e-07,-5.15078220152822e-07,-2.17041881962054e-06,-1.18342028122571e-06,-4.78066837125942e-08,-1.04288309883954e-07,-5.62875071449971e-06,8.20913292349761e-08,7.0814257610176e-08,-6.09313452726873e-07,-8.43772100722281e-07,-1.54355721063271e-06,-4.10553276558996e-06,3.58241787133201e-07,4.80497499123356e-08,-4.09973537164093e-07,-4.90392395410131e-06,2.20900286037721e-06,1.44455979175578e-06,-1.25448893694219e-06,-4.75426951923608e-06,1.82639439801696e-06,4.03915555133312e-07,5.55976447160099e-07,-1.54139913873283e-07,-6.97778419930334e-07,3.0005384315341e-06,-4.82670281702882e-06,2.57941791896018e-07,4.40128661315086e-08,2.29333947287979e-06,-6.38895207445754e-07,-5.4984248222751e-08,7.8220141238117e-08,4.02035052133925e-10,-1.16557954101475e-06,3.24321302888734e-08,5.37636714193617e-07
4.47523741701921e-07,-1.78733990809659e-07,1.21594655794712e-06,-4.58458526250578e-07,-5.75450898027543e-07,5.47063819332908e-07,2.24458203865072e-06,-9.22800079143491e-08,2.44567981470505e-06,-1.46562325974612e-06,4.79041557440708e-06,-5.17983124942784e-07,3.1962369483154e-07,-1.30882606492853e-06,1.58099585427977e-06,-1.10671842422132e-06,-6.57220188752592e-10,-6.23189470252111e-07,-8.42723136093771e-07,4.66829123214053e-08,2.46402364116884e-08,-5.68607459918593e-07,2.54469599459191e-06,-1.68784232944623e-06,1.70904846047653e-06,-9.15752465727019e-07,1.02744797816529e-06,-7.65694283195633e-07,1.55894057620841e-06,-6.42864297465805e-08,-8.74618430865554e-08,-4.13338019144921e-07,-2.62706663065544e-07,-1.2202757736778e-06,-2.7044932836462e-07,-5.10281045459815e-07,-2.17364773116392e-06,-1.20591642742198e-06,-1.20789949234012e-07,-1.20138769386232e-07,-5.67000477659303e-06,9.1220726768195e-08,3.95484859796846e-08,-6.10124484870075e-07,-8.70155878842336e-07,-1.5556066693025e-06,-4.13854036611156e-06,3.4475802626984e-07,-2.40249933528225e-09,-4.20837016455856e-07,-4.90654033464738e-06,2.21127733418193e-06,1.40234519832294e-06,-1.24301768708499e-06,-4.69916007695238e-06,1.82803440708762e-06,4.17461243476866e-07,5.59199626723502e-07,-1.24780038171305e-07,-7.10576632509121e-07,3.03093424871519e-06,-4.93382618304564e-06,2.21751221721324e-07,5.75325526480526e-08,2.27970178599458e-06,-6.3084332264191e-07,-6.26215415196157e-08,8.56501719977944e-08,-1.58772061090483e-08,-1.17006462718859e-06,3.33616959438892e-08,5.23065370294924e-07
4.12936339788047e-07,-1.74646344355559e-07,1.16717047088276e-06,-4.63568218646592e-07,-6.4193326612608e-07,5.49067402240873e-07,2.15207517275882e-06,-9.84467491209104e-08,2.26560152077331e-06,-1.48043807005483e-06,4.4735330996473e-06,-5.50319495663738e-07,2.32789608462217e-07,-1.31876465617764e-06,1.528723233706e-06,-1.12529033432506e-06,-7.56206957928367e-08,-6.29557372962204e-07,-8.4229111076897e-07,4.07941992695812e-08,3.27053858135489e-08,-5.64992172716609e-07,2.50660494576875e-06,-1.6659985751323e-06,1.71815756942626e-06,-9.17181775141472e-07,1.0166736302957e-06,-7.6447017245832e-07,1.56244328190401e-06,-6.14133492825459e-08,-9.9545017519988e-08,-4.11289650073982e-07,-3.07821220787549e-07,-1.21924953007995e-06,-2.84325684338103e-07,-5.04804240067234e-07,-2.17637642531336e-06,-1.2275853096467e-06,-1.94926961911198e-07,-1.34813798283664e-07,-5.70871195702654e-06,1.0071129238182e-07,8.49107190462855e-09,-6.10213825598998e-07,-8.95793245856087e-07,-1.56622572192867e-06,-4.16994173424357e-06,3.31744129300875e-07,-5.30775332928456e-08,-4.30666840621229e-07,-4.90325478149447e-06,2.21027884090703e-06,1.35936483069698e-06,-1.2308301067419e-06,-4.63980400026359e-06,1.82683142129175e-06,4.29202890681173e-07,5.61370620878868e-07,-9.53400968800294e-08,-7.235029728059e-07,3.05093841748799e-06,-5.03070638811152e-06,1.82899931271164e-07,7.21001852590674e-08,2.26402168870032e-06,-6.23572612983826e-07,-7.27195606934095e-08,9.34467811850697e-08,-3.60685529597635e-08,-1.17309077121136e-06,2.74767546529212e-08,5.09120583845381e-07
3.7763900602546e-07,-1.70493160051201e-07,1.11826311121846e-06,-4.6799127995664e-07,-7.07936166269417e-07,5.51361671839992e-07,2.06012788998413e-06,-1.04055626664381e-07,2.08682653935698e-06,-1.49372917611775e-06,4.15940496845786e-06,-5.81729459588223e-07,1.46573630360669e-07,-1.32725642211001e-06,1.47593177522948e-06,-1.14280964091725e-06,-1.51778078690003e-07,-6.35397188219573e-07,-8.41179101208402e-07,3.49652089546713e-08,4.11902567721389e-08,-5.61434947797466e-07,2.4657441079959e-06,-1.64328683023622e-06,1.72555524662349e-06,-9.18350504004787e-07,1.00502880196504e-06,-7.63715400172447e-07,1.56457856177799e-06,-5.84427477807998e-08,-1.1209826145869e-07,-4.08885585745392e-07,-3.53254316341393e-07,-1.21699244916958e-06,-2.97639998698274e-07,-4.98662263434124e-07,-2.17840963989151e-06,-1.24846039976497e-06,-2.69655643558177e-07,-1.4828222220435e-07,-5.74468683418382e-06,1.10450066354925e-07,-2.2066764551565e-08,-6.09658184598903e-07,-9.20426592308989e-07,-1.5755066674282e-06,-4.19957374979775e-06,3.19219468864418e-07,-1.03643500435828e-07,-4.39452414327136e-07,-4.894060483741e-06,2.20612025650421e-06,1.31590618940513e-06,-1.21800918733536e-06,-4.57631051000869e-06,1.82284091773441e-06,4.39441197347015e-07,5.62448884675103e-07,-6.54808576164601e-08,-7.36607408980611e-07,3.06072966002149e-06,-5.11723198902598e-06,1.4175230163287e-07,8.76262508983802e-08,2.24656210883869e-06,-6.17138674681903e-07,-8.50862160043974e-08,1.01585080364347e-07,-5.97702134493335e-08,-1.1747052890588e-06,1.52837202190963e-08,4.95831802669409e-07
3.41986246318452e-07,-1.66366427777675e-07,1.06958724598019e-06,-4.71783630975894e-07,-7.73015486999068e-07,5.53928183821843e-07,1.96921960175363e-06,-1.09120616825512e-07,1.91011077777928e-06,-1.50551546533166e-06,3.84919668865041e-06,-6.12116795920504e-07,6.14174444496052e-08,-1.33435717283797e-06,1.42312951795699e-06,-1.1593217135673e-06,-2.28466974437322e-07,-6.40726915364296e-07,-8.39325324959387e-07,2.92128418572885e-08,5.05110928186298e-08,-5.58041984267781e-07,2.42254886674449e-06,-1.6198162044732e-06,1.73160682077453e-06,-9.19354677126024e-07,9.92873684990914e-07,-7.63542652841504e-07,1.56573726440094e-06,-5.53734878520457e-08,-1.24914311665085e-07,-4.06174316307722e-07,-3.98726093737796e-07,-1.21354894197287e-06,-3.1032860851056e-07,-4.91872728384953e-07,-2.17955777242662e-06,-1.26857415575948e-06,-3.44425835384037e-07,-1.60520474804177e-07,-5.77774526557705e-06,1.20323637288034e-07,-5.18434149382084e-08,-6.08535015961268e-07,-9.4380692762342e-07,-1.58354383142522e-06,-4.22727365312576e-06,3.07200970858921e-07,-1.53779450732907e-07,-4.47189883802086e-07,-4.87896645405821e-06,2.19892083732322e-06,1.2722483753842e-06,-1.20463807877766e-06,-4.50879806414482e-06,1.81612628383261e-06,4.48470152802697e-07,5.62401647115419e-07,-3.48743779400428e-08,-7.49935542455535e-07,3.06052935062803e-06,-5.19333792261915e-06,9.86704271877126e-08,1.04018997090943e-07,2.22758905336977e-06,-6.11594319301324e-07,-9.95253439177773e-08,1.10039101314823e-07,-8.65757145648938e-08,-1.17495871361203e-06,-2.70004279922676e-09,4.83223634193773e-07
