S1_D1_HbO,S1_D1_HbR,S1_D2_HbO,S1_D2_HbR,S1_D20_HbO,S1_D20_HbR,S2_D2_HbO,S2_D2_HbR,S2_D3_HbO,S2_D3_HbR,S2_D21_HbO,S2_D21_HbR,S3_D3_HbO,S3_D3_HbR,S3_D4_HbO,S3_D4_HbR,S3_D22_HbO,S3_D22_HbR,S4_D5_HbO,S4_D5_HbR,S4_D6_HbO,S4_D6_HbR,S4_D7_HbO,S4_D7_HbR,S4_D17_HbO,S4_D17_HbR,S4_D8_HbO,S4_D8_HbR,S4_D23_HbO,S4_D23_HbR,S5_D7_HbO,S5_D7_HbR,S5_D10_HbO,S5_D10_HbR,S5_D8_HbO,S5_D8_HbR,S5_D9_HbO,S5_D9_HbR,S5_D24_HbO,S5_D24_HbR,S6_D10_HbO,S6_D10_HbR,S6_D11_HbO,S6_D11_HbR,S6_D12_HbO,S6_D12_HbR,S6_D9_HbO,S6_D9_HbR,S6_D25_HbO,S6_D25_HbR,S7_D11_HbO,S7_D11_HbR,S7_D12_HbO,S7_D12_HbR,S7_D13_HbO,S7_D13_HbR,S7_D14_HbO,S7_D14_HbR,S7_D18_HbO,S7_D18_HbR,S7_D26_HbO,S7_D26_HbR,S8_D15_HbO,S8_D15_HbR,S8_D16_HbO,S8_D16_HbR,S8_D19_HbO,S8_D19_HbR,S8_D9_HbO,S8_D9_HbR,S8_D27_HbO,S8_D27_HbR
1.77474551859339e-06,2.84735565230408e-07,1.56878106534074e-06,1.37634323386843e-07,4.09828928765301e-06,1.99878064166327e-07,1.81220688270071e-06,4.97261715939515e-07,3.85868828116357e-06,9.47708479223695e-07,7.04573514574102e-06,1.44024920733596e-06,3.776674989754e-06,2.31601499459107e-07,2.80679513520873e-06,9.0984925653882e-08,8.00564248019374e-06,3.95415002864805e-08,9.17115767738561e-07,3.16168178349849e-07,1.9997513540481e-06,-7.7074135810681e-08,1.58934945636228e-06,5.23413707371681e-07,1.53610725872073e-06,-2.1059853808012e-07,2.35177843966322e-06,-1.07523932329496e-06,2.34272292359217e-06,1.55274322394725e-07,8.13655617563034e-07,8.91525603042405e-08,1.50530734117833e-06,1.60562182355126e-08,8.74369801405318e-07,5.80571559822021e-07,1.24744551565473e-06,7.14120502840665e-07,9.16375273976329e-07,2.73081263435853e-07,4.64529932452721e-06,-4.16710383929309e-07,1.04765795909007e-06,4.43784871336618e-07,2.41735468975017e-07,1.11253905094807e-06,3.57360696586176e-06,7.8255353203117e-07,6.97392503790231e-07,-1.22039948078975e-06,7.7903848712353e-07,7.26622192182389e-07,-2.34502036488445e-07,6.8826592928783e-07,5.97398844721484e-07,1.84919209564896e-07,-5.29800910602403e-08,4.30463610419249e-07,-2.0015770218202e-06,2.01543184999308e-06,-8.96109741446261e-07,-1.19740411957698e-06,1.8199302052222e-06,-4.50935291167598e-07,2.63775291222438e-06,7.37470915139932e-08,1.19966255595072e-06,1.48065752001662e-07,3.5667925819e-06,6.01522067645024e-07,3.51762482157388e-06,-3.05958362023371e-07
1.73409019346348e-06,3.08528105607403e-07,1.53137199862412e-06,1.47678346224307e-07,4.0531910448448e-06,1.92237461167299e-07,1.77219645359891e-06,5.04105232480751e-07,3.80825796857608e-06,9.52112573178155e-07,7.01129367588452e-06,1.43445001218811e-06,3.70867410470797e-06,2.33057572703817e-07,2.69097799476354e-06,8.8020556644104e-08,7.85282635546942e-06,3.03043927123176e-08,8.82694935468556e-07,3.21982075888906e-07,1.8953442739356e-06,-4.06811706776282e-08,1.50827814831051e-06,5.51590561879452e-07,1.43354958445659e-06,-1.89121966871938e-07,2.2748400413362e-06,-1.04992554271491e-06,2.23621204051481e-06,1.58715309499491e-07,7.60567664078837e-07,9.97611938238694e-08,1.46406740160757e-06,1.92548960814375e-08,8.81734643347664e-07,5.9947898973181e-07,1.20756723646897e-06,7.27623767933432e-07,8.17524131650965e-07,2.59437222489961e-07,4.59483505451228e-06,-3.82288731513864e-07,9.95935583901501e-07,4.65553352520483e-07,1.97808398763759e-07,1.15074761709335e-06,3.56784893803415e-06,8.04416540074027e-07,6.19241323987444e-07,-1.2320857469508e-06,7.0263087319988e-07,7.34697310299336e-07,-2.7693896833798e-07,6.94798191094383e-07,5.24621700937235e-07,1.97254547466961e-07,-1.73981416061526e-07,4.47854236381486e-07,-2.12545740562324e-06,2.0573872499649e-06,-1.07853244936491e-06,-1.13161673150489e-06,1.70566368498145e-06,-4.26675010336367e-07,2.63053692059557e-06,7.65066621078153e-09,1.13822145604335e-06,1.50733976556182e-07,3.46381358112873e-06,6.14404707972407e-07,3.34138555707687e-06,-3.02141282202665e-07
1.6894061988005e-06,3.33894942818306e-07,1.49153427705824e-06,1.59099403732816e-07,4.0009148313046e-06,1.85154385928419e-07,1.7295536431185e-06,5.11661060949412e-07,3.75244078749728e-06,9.59276339413168e-07,6.97102584287123e-06,1.42897772693716e-06,3.6335380961318e-06,2.37273849392179e-07,2.56875258927209e-06,8.8334740626159e-08,7.68524276732189e-06,2.16508487975126e-08,8.44520662979812e-07,3.28475979866953e-07,1.78356071940149e-06,-2.48619896010432e-09,1.41757055985747e-06,5.82398605077145e-07,1.32414023877005e-06,-1.65204803869388e-07,2.1907657840296e-06,-1.02101951952243e-06,2.12167598337979e-06,1.62194302808904e-07,7.04679238336925e-07,1.11532086458517e-07,1.41881735621652e-06,2.39650945246675e-08,8.86660472457455e-07,6.17735056442582e-07,1.16410008820181e-06,7.41977353730162e-07,7.13541279045264e-07,2.47592628568519e-07,4.5396267718453e-06,-3.45895436205579e-07,9.40993713637393e-07,4.88883256735666e-07,1.49160775634029e-07,1.19132736491053e-06,3.557164368243e-06,8.27568849188262e-07,5.38876028945711e-07,-1.24295401623011e-06,6.21031105996855e-07,7.44784086105748e-07,-3.21152703109083e-07,7.0262298096424e-07,4.47422040517502e-07,2.11776222999513e-07,-2.93924131670092e-07,4.66114146808149e-07,-2.24914836881179e-06,2.09883289230441e-06,-1.26099250473639e-06,-1.0680137728135e-06,1.58609834556547e-06,-4.00298393781093e-07,2.6181468240032e-06,-5.85775107223259e-08,1.07295067020591e-06,1.53924062096687e-07,3.35202594879297e-06,6.28907097533097e-07,3.15421816173141e-06,-2.9708610275613e-07
1.64084210516642e-06,3.60726303798633e-07,1.44934988275246e-06,1.71847984728331e-07,3.94171683524603e-06,1.78646981402657e-07,1.68437279897126e-06,5.19888934019843e-07,3.69128163893761e-06,9.69175948134075e-07,6.92499739181247e-06,1.42382260367236e-06,3.55142188180006e-06,2.44257908125607e-07,2.44055920054683e-06,9.19267077020236e-08,7.50357973589989e-06,1.36551509236425e-08,8.02775224107827e-07,3.35626577313785e-07,1.66491033181773e-06,3.7341496731442e-08,1.31769717111328e-06,6.15714487463179e-07,1.20837237910365e-06,-1.3898703662628e-07,2.09993195624391e-06,-9.88594680071394e-07,1.99959480783172e-06,1.65705025319704e-07,6.46263060331301e-07,1.24417649279507e-07,1.36984755320027e-06,3.01887312224987e-08,8.89282410408806e-07,6.35323370377239e-07,1.11734548426214e-06,7.57161991866174e-07,6.05066022658652e-07,2.37587472935069e-07,4.47988407479196e-06,-3.07636099489993e-07,8.8308854685099e-07,5.13718802335132e-07,9.60452823237813e-08,1.23416085599167e-06,3.54170832249547e-06,8.51940965835123e-07,4.56583953749693e-07,-1.25301346266056e-06,5.34570442135859e-07,7.56826670801007e-07,-3.66957640853866e-07,7.11684726934837e-07,3.66106911538032e-07,2.28394662217211e-07,-4.12369728879523e-07,4.85140686000022e-07,-2.37226665705613e-06,2.13964689658247e-06,-1.44317021109975e-06,-1.00672179480994e-06,1.46174737084324e-06,-3.71885533237158e-07,2.60074077740054e-06,-1.24641549048406e-07,1.00418914508531e-06,1.57618371856793e-07,3.23198438555903e-06,6.44986048578142e-07,2.95705003125913e-06,-2.90791604835399e-07
1.58856236790333e-06,3.88905893844133e-07,1.40491069818383e-06,1.85868266878053e-07,3.87588184411285e-06,1.72730747794225e-07,1.63675836978385e-06,5.28746042461945e-07,3.62484712239453e-06,9.81775266900728e-07,6.87329539588982e-06,1.41897393512198e-06,3.46250697781702e-06,2.54005600511022e-07,2.30685229841489e-06,9.87807693416755e-08,7.30857668933816e-06,6.38909504822115e-09,7.57654362981432e-07,3.43407555299731e-07,1.53993044262957e-06,7.86255456509674e-08,1.20916660095785e-06,6.51403482045942e-07,1.08676512608467e-06,-1.10619053315422e-07,2.00274129638841e-06,-9.52737243217419e-07,1.87047951229474e-06,1.69240900369145e-07,5.85600452153691e-07,1.38365930247144e-07,1.31746148152285e-06,3.79217169569721e-08,8.8974393525376e-07,6.52230604122657e-07,1.06761603280465e-06,7.7315540674923e-07,4.92749530876689e-07,2.29455092449803e-07,4.41583393056398e-06,-2.6762315274533e-07,8.22486559827861e-07,5.39997387573315e-07,3.87309980764097e-08,1.2791221210865e-06,3.52165403519399e-06,8.77459087254584e-07,3.72660046983441e-07,-1.26227437945161e-06,4.43596450105962e-07,7.70760840816187e-07,-4.14161968369352e-07,7.21921956121794e-07,2.80999482964883e-07,2.470105931675e-07,-5.28889378693578e-07,5.04827628928795e-07,-2.49443222081968e-06,2.17970783627107e-06,-1.62474691794075e-06,-9.47851184172138e-07,1.33314067749954e-06,-3.41525542667251e-07,2.57849815424347e-06,-1.90247650753347e-07,9.3228832964773e-07,1.61797180417233e-07,3.10427547522171e-06,6.62588634116828e-07,2.75084486561736e-06,-2.83262210917908e-07
1.53274678801026e-06,4.18311409231548e-07,1.35831849081888e-06,2.01098411221685e-07,3.8037220958411e-06,1.67418535704049e-07,1.58682490091769e-06,5.38187281718498e-07,3.55322599421869e-06,9.97026169767695e-07,6.81602927141369e-06,1.41442020020982e-06,3.36700111937076e-06,2.6650111083294e-07,2.16809866437332e-06,1.08866536925657e-07,7.10102130410687e-06,-7.83327088174683e-11,7.09366381256254e-07,3.51789757649531e-07,1.40918346647287e-06,1.21183355097143e-07,1.09252303103814e-06,6.89320149989977e-07,9.5986105178526e-07,-8.02607744540673e-08,1.89962114274609e-06,-9.13545865917885e-07,1.73486960864382e-06,1.7279509040216e-07,5.2298007678935e-07,1.53320866364987e-07,1.26197433181157e-06,4.71539689011268e-08,8.88196054189275e-07,6.68446464440984e-07,1.0152339334033e-06,7.89932372138679e-07,3.77251808451765e-07,2.23222040683377e-07,4.34771936498335e-06,-2.25975222266557e-07,7.59463366960208e-07,5.67649840781302e-07,-2.24976089017093e-08,1.32607711211272e-06,3.49719197884974e-06,9.04045419349522e-07,2.87405776389674e-07,-1.27074799674866e-06,3.48471644027135e-07,7.8651424137788e-07,-4.62568342478078e-07,7.33267580449306e-07,1.92437573952914e-07,2.67515561191954e-07,-6.4306557049043e-07,5.25065639541027e-07,-2.61526952839302e-06,2.21889514319873e-06,-1.805405705668e-06,-8.91495598780647e-07,1.20082237046152e-06,-3.09315999592083e-07,2.55161864714383e-06,-2.55105513129503e-07,8.57610418698687e-07,1.66438783500952e-07,2.96951482926432e-06,6.81652338772362e-07,2.53659797008924e-06,-2.7450798429548e-07
1.47358987586741e-06,4.4881507245493e-07,1.30968482831601e-06,2.17470887443369e-07,3.72557595591312e-06,1.62720549852473e-07,1.53469694856651e-06,5.48165505304769e-07,3.47652949393722e-06,1.0148689023702e-06,6.75333160481563e-06,1.41014921019871e-06,3.26513775272254e-06,2.81717067763065e-07,2.02477551148733e-06,1.22139211070104e-07,6.88174612195194e-06,-5.68127787158627e-09,6.581311677154e-07,3.60741354183618e-07,1.27325418201413e-06,1.64826997179583e-07,9.68343457194686e-07,7.29309055404666e-07,8.2822357647756e-07,-4.80807447872472e-08,1.79102148549559e-06,-8.71131265880038e-07,1.59333054835711e-06,1.76360537239713e-07,4.58696655284038e-07,1.69222549124055e-07,1.20371151413197e-06,5.78694511492327e-08,8.84796430988644e-07,6.83963647370046e-07,9.60529341784572e-07,8.07464775513813e-07,2.59238670521234e-07,2.18907978350441e-07,4.27579808795919e-06,-1.82816475937764e-07,6.94302546101674e-07,5.96600702855392e-07,-8.73417300439813e-08,1.37488414576172e-06,3.4685288627575e-06,9.31618502857228e-07,2.01128024555252e-07,-1.27844629506844e-06,2.4957205357718e-07,8.04006666653249e-07,-5.11974595048304e-07,7.45649201809309e-07,1.00772115072274e-07,2.89792489970137e-07,-7.54493659171652e-07,5.45742727471385e-07,-2.73440883738129e-06,2.25708950423755e-06,-1.98483201553215e-06,-8.3773153082416e-07,1.06534815648165e-06,-2.75362354207357e-07,2.52032127802838e-06,-3.1892969271908e-07,7.80526563078264e-07,1.71519614822688e-07,2.82834410898369e-06,7.02105275374113e-07,2.31533144301298e-06,-2.64544605099652e-07
1.41130011569451e-06,4.80284188085969e-07,1.25913091939092e-06,2.34912828147618e-07,3.64180641998555e-06,1.58644363180872e-07,1.4805089058715e-06,5.5863178342973e-07,3.39489152850837e-06,1.03523249978052e-06,6.68535877317232e-06,1.40614825274989e-06,3.15717539421897e-06,2.9961470745618e-07,1.87736860390631e-06,1.38539939506196e-07,6.65162495481359e-06,-1.03573376875439e-08,6.04179173102317e-07,3.70228021406751e-07,1.13274691046334e-06,2.09364112065895e-07,8.3723477771666e-07,7.71205527469785e-07,6.92434281668878e-07,-1.42551890453715e-08,1.67741292203243e-06,-8.25615816611841e-07,1.44645101230149e-06,1.79930003269101e-07,3.93049666064539e-07,1.86007503046881e-07,1.14300713545322e-06,7.00462457323729e-08,8.79708475850268e-07,6.98777773304075e-07,9.03838710534729e-07,8.25721689977068e-07,1.3937872497098e-07,2.16525586709417e-07,4.20034106026314e-06,-1.38275954060685e-07,6.27294433739027e-07,6.26768538958784e-07,-1.55489305619133e-07,1.42539433924275e-06,3.43588656301907e-06,9.60093546350031e-07,1.14137977868867e-07,-1.285381815969e-06,1.47285732326284e-07,8.23150375583483e-07,-5.62174461832634e-07,7.58989438343056e-07,6.36554630506168e-09,3.13716285601109e-07,-8.62783318344015e-07,5.66744700099469e-07,-2.85148742577846e-06,2.29417325092079e-06,-2.16271423213891e-06,-7.8661800032363e-07,9.27282725855019e-07,-2.39777309760004e-07,2.48484332351734e-06,-3.81440927636824e-07,7.01415053835633e-07,1.77014369268192e-07,2.68142793656076e-06,7.23866467970294e-07,2.08808926917835e-06,-2.53393323213244e-07
1.34609912921692e-06,5.12581717272922e-07,1.20678737596608e-06,2.53346410358818e-07,3.55279944361046e-06,1.55194941269359e-07,1.42440473582347e-06,5.69535665180877e-07,3.30846870564852e-06,1.05803525380446e-06,6.61229134150655e-06,1.40240423150422e-06,3.04339685322834e-06,3.20144086960619e-07,1.72637037954306e-06,1.57996240942115e-07,6.41156909098165e-06,-1.40478786158303e-08,5.47750333318979e-07,3.80213133464225e-07,9.88282602338252e-07,2.54598823837583e-07,6.9983073038022e-07,8.1483646646652e-07,5.53090147611988e-07,2.10329643174614e-08,1.55928451732035e-06,-7.77133108500552e-07,1.29484007348619e-06,1.83496112729844e-07,3.26342030583762e-07,2.03608976913498e-07,1.0802024405281e-06,8.36566566046592e-08,8.73100405926878e-07,7.12887299489864e-07,8.45503112290276e-07,8.44669455202959e-07,1.83403705418845e-08,2.16080509086255e-07,4.12163100748383e-06,-9.24868896934512e-08,5.58734894101026e-07,6.58066276972178e-07,-2.26616156428693e-07,1.47745204260734e-06,3.39950098667307e-06,9.89382764907246e-07,2.67500108153025e-08,-1.29156747133223e-06,4.20112069184742e-08,8.43850442389977e-07,-6.12958336881107e-07,7.73206272519066e-07,-9.04098427987474e-08,3.39154480913762e-07,-9.6755989954413e-07,5.87955608259558e-07,-2.96615078442816e-06,2.33003074295372e-06,-2.33874423091061e-06,-7.38196376393258e-07,7.87197112776656e-07,-2.0268017758646e-07,2.44543916389435e-06,-4.42367416888371e-07,6.20659487705114e-07,1.82896131706112e-07,2.52945070569983e-06,7.4684620223676e-07,1.85593233789652e-06,-2.41080888202053e-07
1.27822073824922e-06,5.45566868965991e-07,1.15279389317588e-06,2.72689262386359e-07,3.45896210217213e-06,1.52374677423638e-07,1.3665376073921e-06,5.80825442452737e-07,3.2174402085707e-06,1.08318522625336e-06,6.53433422048331e-06,1.39890379989105e-06,2.92410831691373e-06,3.43244346601111e-07,1.57227807932395e-06,1.80422491950272e-07,6.16252331453471e-06,-1.66983486295773e-08,4.89092944225723e-07,3.90657962116764e-07,8.40495843185836e-07,3.00332665448277e-07,5.5678869191226e-07,8.60021189130618e-07,4.10800723883015e-07,5.75950868779848e-08,1.4371415719688e-06,-7.25827469479252e-07,1.13912424255804e-06,1.87051392267035e-07,2.58878789173079e-07,2.21957247166448e-07,1.01564422051656e-06,9.86673481937858e-08,8.6514428379127e-07,7.26293409514372e-07,7.85866551287462e-07,8.64271769314425e-07,-1.03211182262866e-07,2.17571324689443e-07,4.03996088937528e-06,-4.55860269803305e-08,4.88924065283152e-07,6.90401571655019e-07,-3.00387162333733e-07,1.53089527440341e-06,3.35962087318372e-06,1.01939572343369e-06,-6.07194342370224e-08,-1.29701635242688e-06,-6.58441308196891e-08,8.66005141224037e-07,-6.64114053230443e-07,7.88213420433873e-07,-1.89173625055032e-07,3.65967917150408e-07,-1.06846569977276e-06,6.09258185546062e-07,-3.07805377305104e-06,2.36454874677199e-06,-2.51261790453836e-06,-6.92490322346734e-07,6.45666045036426e-07,-1.64196210274076e-07,2.40237906340738e-06,-5.01446053119911e-07,5.38646921200109e-07,1.89136510753187e-07,2.37311330231693e-06,7.70946443525182e-07,1.6199334056098e-06,-2.27639456834639e-07
1.20790992745675e-06,5.79095705984428e-07,1.0972988448104e-06,2.92854894065493e-07,3.36072058566584e-06,1.50183438459259e-07,1.30706943279655e-06,5.9244841379639e-07,3.12200750543642e-06,1.11058080462383e-06,6.45171656892668e-06,1.39563348876184e-06,2.79963829549502e-06,3.68844019892128e-07,1.41559188589783e-06,2.05720473546151e-07,5.90546174709142e-06,-1.82585796947268e-08,4.28462491340062e-07,4.01521884491732e-07,6.90031789051755e-07,3.46365509633301e-07,4.08786354232389e-07,9.06572308553761e-07,2.6618524201308e-07,9.52378767078419e-08,1.3115033021093e-06,-6.7185344029874e-07,9.79944406032399e-07,1.90588310034142e-07,1.90965770248846e-07,2.40979933177338e-07,9.49683193799726e-07,1.15039519242889e-07,8.56015039333916e-07,7.38999881580459e-07,7.25274269707064e-07,8.84489792404712e-07,-2.24616859532097e-07,2.2098955549517e-07,3.9556323341836e-06,2.28705399082813e-09,4.18165085244203e-07,7.23677194301237e-07,-3.76457493219365e-07,1.58555616811582e-06,3.31650653689585e-06,1.05003968371707e-06,-1.47952973026739e-07,-1.30174154034222e-06,-1.75865686611567e-07,8.89506364533814e-07,-7.15427688757991e-07,8.03920720307183e-07,-2.89538993523135e-07,3.94011459929132e-07,-1.16516114038763e-06,6.30534282208678e-07,-3.18686174169791e-06,2.39761681008208e-06,-2.68403568144968e-06,-6.49505863977275e-07,5.03265292991865e-07,-1.24455916176392e-07,2.35594788805362e-06,-5.58423602541864e-07,4.55766020670004e-07,1.95705776844753e-07,2.2131297468879e-06,7.96061320940788e-07,1.3811720242485e-06,-2.13106479405721e-07
1.13542171030338e-06,6.13021763991707e-07,1.04045879285798e-06,3.1375314823207e-07,3.258518035955e-06,1.48618619838804e-07,1.24617030486405e-06,6.04351146664787e-07,3.02239388795349e-06,1.14011129648125e-06,6.36469142880388e-06,1.39257982740288e-06,2.67033642754701e-06,3.96861389451381e-07,1.25681307436071e-06,2.33779973824193e-07,5.64138351902083e-06,-1.86830742181217e-08,3.66120438065867e-07,4.12762597416921e-07,5.37543043226359e-07,3.92496502819147e-07,2.56518292551369e-07,9.54296644190563e-07,1.1986967976052e-07,1.33764402675959e-07,1.18290043725954e-06,-6.15375201736013e-07,8.17952668264712e-07,1.9409931261902e-07,1.22908255514662e-07,2.60602324397358e-07,8.82672364021418e-07,1.327291113456e-07,8.45889479696412e-07,7.51012937899866e-07,6.64071056750485e-07,9.05282260360184e-07,-3.45226631992787e-07,2.26319703271594e-07,3.86895404634629e-06,5.0990600386445e-08,3.46762801276039e-07,7.57791447308607e-07,-4.5447389772041e-07,1.64126143670854e-06,3.2704285544416e-06,1.08121995442745e-06,-2.34633412784244e-07,-1.30575592031059e-06,-2.8763337760532e-07,9.14240073797602e-07,-7.66684394533834e-07,8.20234537025765e-07,-3.9111455837499e-07,4.23134745872864e-07,-1.257325860614e-06,6.51665295890945e-07,-3.292251618375e-06,2.42912763262485e-06,-2.8527030470238e-06,-6.09231584336975e-07,3.60569026669549e-07,-8.35943581563106e-08,2.30644376625039e-06,-6.13057825636535e-07,3.72405215809545e-07,2.02573004009476e-07,2.05022377175736e-06,8.22077673974773e-07,1.14072945782828e-06,-1.97524566322519e-07
1.06101990308622e-06,6.47196681398761e-07,9.82437911021675e-07,3.352906711378e-07,3.15281223814842e-06,1.47675207551105e-07,1.18401783445792e-06,6.16479736896974e-07,2.91884383514923e-06,1.17165755863383e-06,6.27353508554153e-06,1.38972945682373e-06,2.53657214623932e-06,4.27204887178187e-07,1.09644217772258e-06,2.64479442790392e-07,5.3713082781779e-06,-1.79312689625007e-08,3.02332976766185e-07,4.24336337196685e-07,3.83686487181419e-07,4.38524999068484e-07,1.00692441570919e-07,1.00299615784009e-06,-2.75162124812385e-08,1.72975161497229e-07,1.05187274495931e-06,-5.56565953233889e-07,6.53809110095171e-07,1.97576858922924e-07,5.50096439440992e-08,2.80747719492618e-07,8.14965361968687e-07,1.51687049594385e-07,8.34945292252964e-07,7.62341076636051e-07,6.02599569800772e-07,9.26605605739599e-07,-4.64402372180064e-07,2.33539312228156e-07,3.78024019473394e-06,1.00381335464786e-07,2.75022467391217e-07,7.92638602252625e-07,-5.34076052884307e-07,1.69783286155383e-06,3.22166640181972e-06,1.11284024327655e-06,-3.20444894629041e-07,-1.30907200320381e-06,-4.00723391634002e-07,9.40086779954194e-07,-8.17669242731996e-07,8.37058179535961e-07,-4.93506174939778e-07,4.53182955859009e-07,-1.34465972952214e-06,6.72532603229293e-07,-3.39391296270487e-06,2.45897743283484e-06,-3.01833107710265e-06,-5.71638948963109e-07,2.18147189369488e-07,-4.17504392998935e-08,2.25417669791119e-06,-6.65118535341169e-07,2.88950864274058e-07,2.09706214773448e-07,1.8851253482332e-06,8.48875656906876e-07,8.99683610402652e-07,-1.80941335885834e-07
9.84975813848835e-07,6.81470838196505e-07,9.23407323277689e-07,3.57371399361863e-07,3.04407318026335e-06,1.47345844281634e-07,1.12079638929408e-06,6.28780064479043e-07,2.81162220008395e-06,1.20509265697539e-06,6.17854615147786e-06,1.3870692338468e-06,2.39873320901903e-06,4.5977353666322e-07,9.349771702218e-07,2.97686695312986e-07,5.09627154768848e-06,-1.59677713534482e-08,2.37369747828409e-07,4.3619810375298e-07,2.29120080058026e-07,4.84251490966285e-07,-5.79735026015075e-08,1.05246891159477e-06,-1.753419114888e-07,2.12669141869789e-07,9.18966492692313e-07,-4.9560724339256e-07,4.88178479259894e-07,2.01013450076871e-07,-1.24298819306056e-08,3.01337777004084e-07,7.46914779520648e-07,1.71859511050135e-07,8.23360046323803e-07,7.7299488724593e-07,5.41198676931617e-07,9.48414082246457e-07,-5.81520651024498e-07,2.42619054024659e-07,3.68980878963423e-06,1.50315091559128e-07,2.03248434467253e-07,8.28109359670415e-07,-6.14897974075159e-07,1.75508780982182e-06,3.17050704689851e-06,1.14480301045095e-06,-4.05074047277514e-07,-1.31170175782387e-06,-5.14709984689828e-07,9.66922050244551e-07,-8.6816809193764e-07,8.54292328806948e-07,-5.9631879467407e-07,4.83997610847164e-07,-1.42688378048532e-06,6.93017996992763e-07,-3.4915489857499e-06,2.48706631025571e-06,-3.18063699395138e-06,-5.36682762727085e-07,7.65628965816197e-08,9.338215381806e-10,2.19946711653074e-06,-7.14388591824649e-07,2.05785435214873e-07,2.17072527590002e-07,1.71856717987934e-06,8.76329395122011e-07,6.5910398847531e-07,-1.63409243169373e-07
9.07566854818063e-07,7.15694001657853e-07,8.6354435959224e-07,3.79897060626469e-07,2.93278049590942e-06,1.47620898978361e-07,1.05669623696028e-06,6.4119804469616e-07,2.70101321877917e-06,1.24028255275225e-06,6.08004437361685e-06,1.38458632494451e-06,2.25722409475746e-06,4.94457435493753e-07,7.72911671937086e-07,3.33259657829951e-07,4.81731994966055e-06,-1.27625658498762e-08,1.71502532687264e-07,4.48301888144527e-07,7.44996422514066e-08,5.29478534283142e-07,-2.18755735712931e-07,1.10251004377982e-06,-3.22979134271908e-07,2.52644889405364e-07,7.84731857627936e-07,-4.32688252288434e-07,3.21726829651779e-07,2.04401654694155e-07,-7.91146828056373e-08,3.22292876038286e-07,6.78870504402938e-07,1.93188216460926e-07,8.1131019958256e-07,7.82986850520303e-07,4.80201828222506e-07,9.70659891407752e-07,-6.9597546625684e-07,2.53522834499226e-07,3.59798005773948e-06,2.00647426670093e-07,1.31742838242891e-07,8.64091328859748e-07,-6.96569480253634e-07,1.81283978163496e-06,3.11724350405608e-06,1.17700982227853e-06,-4.88211155758868e-07,-1.31365645769145e-06,-6.29167308828626e-07,9.94617038542489e-07,-9.1796846857213e-07,8.71835475300934e-07,-6.99158330538999e-07,5.15417386518397e-07,-1.50374107091273e-06,7.13004131918735e-07,-3.58487753694501e-06,2.51329860436115e-06,-3.33934475406548e-06,-5.04301757811634e-07,-6.36301298021177e-08,4.43140211631697e-08,2.14264440566897e-06,-7.60664830651172e-07,1.23285719891108e-07,2.24638306136882e-07,1.55128118057712e-06,9.04307686395829e-07,4.20046721405795e-07,-1.44985389347673e-07
8.29075088906604e-07,7.49715976732827e-07,8.03031731960519e-07,4.02767685779926e-07,2.81942080572756e-06,1.48488540578982e-07,9.91912596450419e-07,6.53679873871469e-07,2.58731934210726e-06,1.27708681092789e-06,5.97836916934341e-06,1.38226828962058e-06,2.11246427386196e-06,5.31138274859822e-07,6.10733178582527e-07,3.71047154102101e-07,4.53550631812961e-06,-8.29119094949641e-09,1.05003927527379e-07,4.60600902581845e-07,-7.95243603297638e-08,5.740116633136e-07,-3.80928033078155e-07,1.15291275896807e-06,-4.69804850164074e-07,2.92701565830232e-07,6.49720294046129e-07,-3.68005024941532e-07,1.55118128381256e-07,2.07734129087568e-07,-1.44754976690243e-07,3.43532484598472e-07,6.11178064149748e-07,2.1561074162393e-07,7.98970115279798e-07,7.92331125494985e-07,4.19935461616957e-07,9.93293312756192e-07,-8.07180896170782e-07,2.66207923348187e-07,3.50507482312524e-06,2.51234226657316e-07,6.08042905909337e-08,9.0046952614996e-07,-7.78717707189487e-07,1.87089898590551e-06,3.06217335834086e-06,1.20936170402939e-06,-5.69551350265275e-07,-1.3149465456326e-06,-7.4367126231532e-07,1.02303903701735e-06,-9.66860463868575e-07,8.89584366142841e-07,-8.01633527746128e-07,5.47278943067872e-07,-1.57499746825658e-06,7.32374979913934e-07,-3.67363205930734e-06,2.53758325106986e-06,-3.49418567230453e-06,-4.74419314014209e-07,-2.0189008045809e-07,8.82441066274519e-08,2.08404536824345e-06,-8.03758916732363e-07,4.18210780099733e-08,2.32369309824437e-07,1.38399495800089e-06,9.32674739595866e-07,1.83549664812571e-07,-1.2573131142111e-07
