S1_D1_HbO,S1_D1_HbR,S1_D2_HbO,S1_D2_HbR,S1_D20_HbO,S1_D20_HbR,S2_D2_HbO,S2_D2_HbR,S2_D3_HbO,S2_D3_HbR,S2_D21_HbO,S2_D21_HbR,S3_D3_HbO,S3_D3_HbR,S3_D4_HbO,S3_D4_HbR,S3_D22_HbO,S3_D22_HbR,S4_D5_HbO,S4_D5_HbR,S4_D6_HbO,S4_D6_HbR,S4_D7_HbO,S4_D7_HbR,S4_D17_HbO,S4_D17_HbR,S4_D8_HbO,S4_D8_HbR,S4_D23_HbO,S4_D23_HbR,S5_D7_HbO,S5_D7_HbR,S5_D10_HbO,S5_D10_HbR,S5_D8_HbO,S5_D8_HbR,S5_D9_HbO,S5_D9_HbR,S5_D24_HbO,S5_D24_HbR,S6_D10_HbO,S6_D10_HbR,S6_D11_HbO,S6_D11_HbR,S6_D12_HbO,S6_D12_HbR,S6_D9_HbO,S6_D9_HbR,S6_D25_HbO,S6_D25_HbR,S7_D11_HbO,S7_D11_HbR,S7_D12_HbO,S7_D12_HbR,S7_D13_HbO,S7_D13_HbR,S7_D14_HbO,S7_D14_HbR,S7_D18_HbO,S7_D18_HbR,S7_D26_HbO,S7_D26_HbR,S8_D15_HbO,S8_D15_HbR,S8_D16_HbO,S8_D16_HbR,S8_D19_HbO,S8_D19_HbR,S8_D9_HbO,S8_D9_HbR,S8_D27_HbO,S8_D27_HbR
-5.09575988575245e-06,-2.01482077199502e-07,-1.97061939114709e-06,2.68256392314118e-07,-7.43533258117886e-06,-5.17626077123957e-07,-5.60786157130385e-06,-8.41680917583573e-07,-1.08596535153034e-05,-1.44800085930246e-06,-3.37685494020381e-06,-9.72018914788425e-07,-4.06904757561256e-06,-1.20228625387038e-06,2.41808076113672e-07,-1.70333660579226e-06,-7.78193045084304e-06,-8.42323569615605e-07,-3.6724472386101e-06,1.81256014820143e-06,-1.17134643685415e-05,3.84144397959557e-06,-1.47981778100464e-06,1.57179146003091e-07,-3.9492141779431e-06,-7.55369277766566e-07,6.46780255210722e-06,-7.63393575773298e-06,2.14088539089722e-06,-3.69086618092935e-07,-2.01896043362504e-06,-1.48840034099244e-06,-1.78923896487019e-06,5.1988718096324e-07,-1.4630583054017e-06,1.8880105797153e-07,-2.35808837373574e-08,-5.64770027179388e-07,-8.00425188924518e-06,2.08836333760479e-06,-7.45266637426043e-07,-6.29082295713334e-07,-1.86802983624923e-06,1.96421002065287e-07,1.57731771902714e-05,-1.29844584035923e-05,-2.15321043882976e-06,9.49792333966509e-07,5.71859609120577e-07,-5.1376023452067e-06,2.9774870967033e-06,-2.41328162023221e-06,-6.11247110593473e-07,-1.01459727133784e-06,-7.45585117330895e-06,4.48336387975202e-06,-2.81436543313872e-06,-1.29051305576521e-06,-4.86632009815873e-07,-1.24069529796742e-06,-1.48812376494092e-05,1.8125328652682e-05,-2.28343637562598e-06,-8.13248222474638e-07,-4.42852654780796e-06,-1.17143091280463e-06,-5.88267525260911e-08,-3.0094823220215e-08,-9.75156567170832e-06,2.52195387554092e-06,-2.1358933357842e-06,-4.50174774363232e-07
-4.9904011366957e-06,-2.11334632240929e-07,-1.92652805498148e-06,2.62954944002573e-07,-7.31329920534024e-06,-5.0520906980688e-07,-5.52759729883392e-06,-8.32824154164726e-07,-1.07371196820317e-05,-1.42471127621763e-06,-3.33177460366958e-06,-9.37989987371843e-07,-3.93905680308072e-06,-1.18083052119163e-06,3.61339056502276e-07,-1.69412465972894e-06,-7.69516485241405e-06,-8.21559878557699e-07,-3.69148572545573e-06,1.81581548585517e-06,-1.19021992488e-05,3.92983743418487e-06,-1.36978652840274e-06,9.18865016668324e-08,-4.08723937894271e-06,-4.66219091592489e-07,6.66404341974108e-06,-7.75621119516284e-06,2.02653077699145e-06,-1.13820938052933e-07,-1.90756251054359e-06,-1.48840915689483e-06,-1.92129366127992e-06,5.73699021953743e-07,-1.65792940345794e-06,4.58013627151177e-07,-7.63425707432815e-08,-5.45836891885305e-07,-8.02377975732295e-06,2.10700770229952e-06,-7.59764062965758e-07,-6.61106048517731e-07,-1.90807401947156e-06,2.09816441066279e-07,1.53799101267147e-05,-1.2599422697606e-05,-2.14963353304417e-06,9.33661318885315e-07,2.96596646077537e-07,-4.75536621496965e-06,2.9978432251614e-06,-2.43970659828004e-06,-5.88646026075878e-07,-1.03863986146003e-06,-7.38438544293842e-06,4.3380238448151e-06,-2.76454523794234e-06,-1.24860405820975e-06,-4.6320663956687e-07,-1.3120985265421e-06,-1.44323799668793e-05,1.77314681485293e-05,-2.15597018982037e-06,-7.96328199535164e-07,-4.25193596482651e-06,-1.22891551079154e-06,-2.17127041891039e-08,-2.31576921767176e-08,-9.6561194076053e-06,2.51797168387409e-06,-2.17305850508693e-06,-4.03387286032141e-07
-4.88273467502262e-06,-2.2102094097817e-07,-1.88116767529126e-06,2.57910800054681e-07,-7.18576578725071e-06,-4.92125547778332e-07,-5.44258338681874e-06,-8.23424471092505e-07,-1.05984785859689e-05,-1.39863082350551e-06,-3.28301638935825e-06,-9.03200193364821e-07,-3.80678399474123e-06,-1.158306911448e-06,4.80772240222536e-07,-1.68362605303284e-06,-7.6025485269314e-06,-8.0045292765742e-07,-3.70755637124102e-06,1.81716817631776e-06,-1.2069098338814e-05,4.01093363423156e-06,-1.25778903226334e-06,2.71669645954665e-08,-4.22452577754496e-06,-1.69179787897805e-07,6.87168958831672e-06,-7.88399456242755e-06,1.90363803883364e-06,1.4325275733752e-07,-1.79513550574706e-06,-1.48466895395383e-06,-2.05392835610548e-06,6.27499931010214e-07,-1.84800239784645e-06,7.28505766285627e-07,-1.33955679936678e-07,-5.23851575034015e-07,-8.03224652015198e-06,2.12080716851902e-06,-7.7542136885213e-07,-6.92612043549968e-07,-1.94579706595156e-06,2.21563035121245e-07,1.49633753302085e-05,-1.21909962826447e-05,-2.14471105402506e-06,9.16616828509806e-07,1.03245884684875e-08,-4.36038786029911e-06,3.01559292316332e-06,-2.46313228481705e-06,-5.67136868089354e-07,-1.06233453058178e-06,-7.30381596269134e-06,4.18683802938889e-06,-2.71147727612853e-06,-1.20678789880798e-06,-4.34083842093988e-07,-1.38441556731677e-06,-1.39752676496976e-05,1.73255123727419e-05,-2.02586509973962e-06,-7.79987891726571e-07,-4.072033772326e-06,-1.28191600317321e-06,1.62209429440484e-08,-1.64025820325821e-08,-9.55043525569992e-06,2.51247798027252e-06,-2.19966388458003e-06,-3.57972760797959e-07
-4.77265855735679e-06,-2.30495159669079e-07,-1.83441064586193e-06,2.53160035199867e-07,-7.05271669206045e-06,-4.78376542620364e-07,-5.35271330518662e-06,-8.13471472497625e-07,-1.04440997209936e-05,-1.36980053757535e-06,-3.23009077915407e-06,-8.67635993185646e-07,-3.67228046554277e-06,-1.1347169743391e-06,6.00021995662812e-07,-1.67184565442948e-06,-7.50419862252714e-06,-7.79007833770383e-07,-3.72045872924202e-06,1.8165569084408e-06,-1.22136762554386e-05,4.08445981611401e-06,-1.14420880219729e-06,-3.67246720066307e-08,-4.36084304857672e-06,1.35354998098084e-07,7.09120628209598e-06,-8.01757820342194e-06,1.77309886714144e-06,4.01193742414601e-07,-1.68199984332706e-06,-1.47711825748629e-06,-2.18679210021647e-06,6.81206584916167e-07,-2.03201912894808e-06,9.98498169347575e-07,-1.96083175106497e-07,-4.98983264433862e-07,-8.02966141648739e-06,2.12982307249638e-06,-7.92193301104236e-07,-7.2353051081826e-07,-1.9811537670587e-06,2.31664651413265e-07,1.45247154606496e-05,-1.17602155987149e-05,-2.13850124668845e-06,8.9869555764576e-07,-2.86987422331403e-07,-3.95294960252522e-06,3.03062325424555e-06,-2.48330943669781e-06,-5.46846116769528e-07,-1.08567563422244e-06,-7.21414432128486e-06,4.02996800531207e-06,-2.65500705526762e-06,-1.16518924530652e-06,-3.99166888021855e-07,-1.45759964414964e-06,-1.35114118754815e-05,1.69087778102105e-05,-1.89322368864996e-06,-7.64216353769266e-07,-3.88919242556459e-06,-1.33033043099101e-06,5.5001176911129e-08,-9.84313962961225e-09,-9.43476084072476e-06,2.50565211048423e-06,-2.21514697954908e-06,-3.14104840810999e-07
-4.66007194407201e-06,-2.39714125296363e-07,-1.78613610491408e-06,2.48735185856987e-07,-6.91415164520467e-06,-4.63967463197631e-07,-5.25789302999548e-06,-8.0295566076309e-07,-1.02744010394959e-05,-1.33827342248453e-06,-3.17252229602893e-06,-8.31287311597497e-07,-3.53559838159055e-06,-1.11006497754449e-06,7.19002474114467e-07,-1.65879347550475e-06,-7.40023983354964e-06,-7.57231189517027e-07,-3.72999502448512e-06,1.81392328357708e-06,-1.23355294370378e-05,4.15017182469744e-06,-1.02943679810275e-06,-9.95439503145225e-08,-4.49596552729183e-06,4.46967196987522e-07,7.32302893782725e-06,-8.15725323492528e-06,1.63581905523196e-06,6.59078120140756e-07,-1.56847457186054e-06,-1.46571068891823e-06,-2.31952741683096e-06,7.34732300696378e-07,-2.20877044631632e-06,1.26620486556953e-06,-2.62367552448094e-07,-4.7141536585257e-07,-8.0160742134938e-06,2.13413380420664e-06,-8.10028478207229e-07,-7.53793546943915e-07,-2.01410871138739e-06,2.40132828723289e-07,1.40651573502802e-05,-1.13082256635204e-05,-2.13106588554892e-06,8.79936615506412e-07,-5.95302447144526e-07,-3.53341211510802e-06,3.0428234641705e-06,-2.49999262893819e-06,-5.2789830543245e-07,-1.10865826749136e-06,-7.11539840357899e-06,3.86759280614326e-06,-2.59499464421335e-06,-1.12392392604447e-06,-3.58411971311846e-07,-1.53158031390344e-06,-1.30423021677749e-05,1.64825664941401e-05,-1.75815918862457e-06,-7.48995909069114e-07,-3.70377880643345e-06,-1.37408289482167e-06,9.46455303180623e-08,-3.49166061986173e-09,-9.30936921800774e-06,2.49766574453094e-06,-2.21902479742935e-06,-2.71945987076103e-07
-4.54487669816203e-06,-2.48637499666655e-07,-1.73623109188921e-06,2.44665137952981e-07,-6.77008661389748e-06,-4.4890792926937e-07,-5.15804223214186e-06,-7.91868515624264e-07,-1.00898464853868e-05,-1.30411411658522e-06,-3.10985286572307e-06,-7.94147792726754e-07,-3.39679163053564e-06,-1.08435798011333e-06,8.37627286029565e-07,-1.6444845249881e-06,-7.29080435762226e-06,-7.35131049037264e-07,-3.7359716536638e-06,1.80921208830838e-06,-1.2434337944242e-05,4.20785571452266e-06,-9.13869255711337e-07,-1.61057941415267e-07,-4.62967128026076e-06,7.65214229731278e-07,7.56755712933096e-06,-8.30330420696393e-06,1.4927120064767e-06,9.16004481644243e-07,-1.45487590554898e-06,-1.45041488197793e-06,-2.45177230441821e-06,7.87987409834911e-07,-2.37710576925439e-06,1.52984758321798e-06,-3.32433307903544e-07,-4.41344280990471e-07,-7.99157469871663e-06,2.13383410893971e-06,-8.28869777942593e-07,-7.83335466082378e-07,-2.04463633649205e-06,2.46986629869824e-07,1.35860077595442e-05,-1.08362769787867e-05,-2.12246985746711e-06,8.60381312854203e-07,-9.14515250139739e-07,-3.10221362480248e-06,3.0520854133084e-06,-2.51294208906347e-06,-5.10415097804531e-07,-1.13127840332775e-06,-7.00763415347815e-06,3.69990948409346e-06,-2.53131563162006e-06,-1.0830984120305e-06,-3.11828361588047e-07,-1.60626307075081e-06,-1.25693989418157e-05,1.60481599657826e-05,-1.62079554310703e-06,-7.34302369417885e-07,-3.51615313326839e-06,-1.41312356860473e-06,1.35162022983445e-07,2.640948371607e-09,-9.17455862084878e-06,2.48868213684903e-06,-2.21089658834915e-06,-2.3164689110917e-07
-4.42697897937191e-06,-2.57227884142528e-07,-1.68459163019037e-06,2.4097504581975e-07,-6.62055458371301e-06,-4.33211568214988e-07,-5.05309541678533e-06,-7.80202573256779e-07,-9.89094331360514e-06,-1.2673984815259e-06,-3.04164514159931e-06,-7.5621503859519e-07,-3.25591670557527e-06,-1.0576058968554e-06,9.55809213681487e-07,-1.62893863341616e-06,-7.1760318607386e-06,-7.12716905443792e-07,-3.73820070743703e-06,1.80237156833261e-06,-1.25098668060144e-05,4.25732916693448e-06,-7.97905564143542e-07,-2.21046281869732e-07,-4.76174111348092e-06,1.08962904184154e-06,7.82514845808725e-06,-8.45600358469071e-06,1.34469233845364e-06,1.17109921798206e-06,-1.3415159415956e-06,-1.43121425871121e-06,-2.58316227911879e-06,8.40879659089627e-07,-2.53594202104671e-06,1.7876699674395e-06,-4.05889466660089e-07,-4.08978145306683e-07,-7.95629197829399e-06,2.12903430701422e-06,-8.48654773697434e-07,-8.12093146972904e-07,-2.07272092701832e-06,2.5225243879364e-07,1.30886485191026e-05,-1.03457214704728e-05,-2.11278072932019e-06,8.40072925320688e-07,-1.24445255319944e-06,-2.65986854830031e-06,3.05830405388144e-06,-2.52192555654242e-06,-4.94514422076498e-07,-1.15353302626775e-06,-6.89093718275961e-06,3.52713349035228e-06,-2.46386198466513e-06,-1.04280939578535e-06,-2.59478106348376e-07,-1.68152921536634e-06,-1.20941267114695e-05,1.56068137469609e-05,-1.48126739155464e-06,-7.20105305706256e-07,-3.32666809234072e-06,-1.44742850117681e-06,1.76549179984314e-07,8.545198468538e-09,-9.03065213293746e-06,2.47885549354045e-06,-2.19044594018948e-06,-1.93345991023909e-07
-4.30629082624946e-06,-2.65450904359042e-07,-1.63112373196902e-06,2.3768628214217e-07,-6.4656062459085e-06,-4.16895779323616e-07,-4.94300300590892e-06,-7.67951503421413e-07,-9.67823923500226e-06,-1.22821311437627e-06,-2.96748577991888e-06,-7.17490828071046e-07,-3.11303359164145e-06,-1.02982155160565e-06,1.07345995451944e-06,-1.61218025066746e-06,-7.05606946153461e-06,-6.89999659379763e-07,-3.73650149567026e-06,1.79335370030356e-06,-1.2561966900438e-05,4.29844270731133e-06,-6.81946212828974e-07,-2.79302048624916e-07,-4.89195754874357e-06,1.41972026600674e-06,8.09611252164099e-06,-8.61560613838987e-06,1.19266967331674e-06,1.42352141157534e-06,-1.22870155289304e-06,-1.40810666773374e-06,-2.71333244303529e-06,8.93314633751162e-07,-2.6842718191713e-06,2.03795149759782e-06,-4.82332162520899e-07,-3.74535525783232e-07,-7.91039358436494e-06,2.11985943670594e-06,-8.69316213861774e-07,-8.40006370843536e-07,-2.0983565545622e-06,2.55963700914628e-07,1.25745308964225e-05,-9.8380071300046e-06,-2.10206830319657e-06,8.19056436340653e-07,-1.58487404448238e-06,-2.20696556553998e-06,3.06137794147553e-06,-2.52672013905868e-06,-4.80309660885574e-07,-1.1754202574136e-06,-6.76542419252048e-06,3.34949886905105e-06,-2.39254281345627e-06,-1.00314346597801e-06,-2.0147530587373e-07,-1.75723596864095e-06,-1.16178679579032e-05,1.51597523375915e-05,-1.33971999608496e-06,-7.06368363038183e-07,-3.13566818871861e-06,-1.47699921289491e-06,2.18796118776935e-07,1.42130377245777e-08,-8.87799727591424e-06,2.46833044588221e-06,-2.15744222855481e-06,-1.57169089327456e-07
-4.18273172060231e-06,-2.73275264294231e-07,-1.57574432323064e-06,2.34816419347322e-07,-6.30531061306364e-06,-3.99981469980234e-07,-4.82773235496361e-06,-7.55110182521434e-07,-9.45231943257462e-06,-1.18665478458835e-06,-2.88698864980015e-06,-6.77981312237562e-07,-2.9682066423765e-06,-1.00102071729504e-06,1.19048989095756e-06,-1.59423821894195e-06,-6.9310717372375e-06,-6.66991578263233e-07,-3.73070205962311e-06,1.7821144620555e-06,-1.25905753620252e-05,4.33108070809535e-06,-5.6639081559259e-07,-3.35632476444671e-07,-5.02010380456463e-06,1.7549725307526e-06,8.380705043137e-06,-8.78234329460709e-06,1.03754268977839e-06,1.67246725458136e-06,-1.11673345635786e-06,-1.38110387507191e-06,-2.84191956320137e-06,9.45196199604862e-07,-2.8211708420014e-06,2.27902099525723e-06,-5.61347255763378e-07,-3.3824407759083e-07,-7.85408439608017e-06,2.10644832708301e-06,-8.90782535374103e-07,-8.67018143974222e-07,-2.121546953511e-06,2.58160607317649e-07,1.20451690732654e-05,-9.31467110368936e-06,-2.09040416140828e-06,7.97378263837346e-07,-1.93547410151345e-06,-1.74416515151669e-06,3.06120977431736e-06,-2.52711413553561e-06,-4.6790889183618e-07,-1.19693946475765e-06,-6.63124417654192e-06,3.16725826163634e-06,-2.31728504271529e-06,-9.64176872908473e-07,-1.37984967297895e-07,-1.83321682397739e-06,-1.11419576468254e-05,1.47081647466723e-05,-1.19630912328151e-06,-6.93049617765147e-07,-2.94348931169446e-06,-1.50186209558726e-06,2.61882699837291e-07,1.96378602118537e-08,-8.71696550179733e-06,2.45724162947658e-06,-2.11174142351717e-06,-1.23229069920414e-07
-4.05623012017577e-06,-2.80672769271549e-07,-1.51838208230228e-06,2.32379242925086e-07,-6.13975555900834e-06,-3.82492766910157e-07,-4.70726868501221e-06,-7.41674760485894e-07,-9.21380349410572e-06,-1.14282979873949e-06,-2.79979793873531e-06,-6.37697181020912e-07,-2.82150543253093e-06,-9.71222141085623e-07,1.30680789120997e-06,-1.57514552402689e-06,-6.80120073329499e-06,-6.43706245468858e-07,-3.72064065495501e-06,1.76861410445393e-06,-1.25957155063948e-05,4.35516216524472e-06,-4.51636212489374e-07,-3.89859522390733e-07,-5.14596281803807e-06,2.09484693067609e-06,8.67912220027233e-06,-8.95641745220369e-06,8.80193498371027e-07,1.91717396181386e-06,-1.00590544357296e-06,-1.35023090592888e-06,-2.96856414179386e-06,9.96426960468672e-07,-2.94580431766997e-06,2.50926962295846e-06,-6.42512974866784e-07,-3.00339159503966e-07,-7.78760537472141e-06,2.08895260854584e-06,-9.12978401154626e-07,-8.93074997924919e-07,-2.14230532738784e-06,2.58889726169422e-07,1.15021327093144e-05,-8.77733114474759e-06,-2.07786120276231e-06,7.7508597508461e-07,-2.29588414607615e-06,-1.27219661097434e-06,3.05770695540994e-06,-2.52290879787719e-06,-4.57414172891811e-07,-1.21809135145662e-06,-6.48857938077839e-06,2.98068272508788e-06,-2.23803398369029e-06,-9.25975379176015e-07,-6.92214303672647e-08,-1.9092821462016e-06,-1.06676783620913e-05,1.42532005527e-05,-1.05120088392611e-06,-6.80101974580967e-07,-2.75045850337197e-06,-1.52206762527193e-06,3.05779737868947e-07,2.48145044970192e-08,-8.54795157574002e-06,2.44571336776364e-06,-2.05328624980345e-06,-9.16257123176975e-08
-3.92672493420479e-06,-2.87618317996047e-07,-1.45897817746967e-06,2.30384796779953e-07,-5.9690482527839e-06,-3.6445670528482e-07,-4.5816159038231e-06,-7.27642719721954e-07,-8.96334230204363e-06,-1.09685329743454e-06,-2.70559109190437e-06,-5.96653796019616e-07,-2.67300556679988e-06,-9.40447553263022e-07,1.42232115282308e-06,-1.55493902830317e-06,-6.66662594478424e-06,-6.20158498583029e-07,-3.70616718913608e-06,1.75281742706681e-06,-1.25774962628037e-05,4.37064123872905e-06,-3.38074647379926e-07,-4.41820277337434e-07,-5.26931633708196e-06,2.43878166929364e-06,8.99149518525892e-06,-9.13799625654256e-06,7.21482388684361e-07,2.15692315880886e-06,-8.9650373693925e-07,-1.31552526260836e-06,-3.09291245572602e-06,1.04690872857631e-06,-3.0574325784615e-06,2.72716325067314e-06,-7.25402565046291e-07,-2.61062408915859e-07,-7.71123210987409e-06,2.06753566951133e-06,-9.35825253536519e-07,-9.18127261320196e-07,-2.16065408339033e-06,2.58203587475965e-07,1.09470386518517e-05,-8.22767550215129e-06,-2.06451317019456e-06,7.52227992960596e-07,-2.66567552471456e-06,-7.91854669302643e-07,3.05078216743249e-06,-2.51392001063957e-06,-4.48920872266052e-07,-1.23887801468974e-06,-6.3376460041005e-06,2.79006137456177e-06,-2.15475379233654e-06,-8.88594193883953e-07,4.55364601676926e-09,-1.98522003299047e-06,-1.0196256017866e-05,1.37959664806685e-05,-9.04571526013705e-07,-6.67473601279005e-07,-2.55689391244671e-06,-1.5376893985512e-06,3.50449272379266e-07,2.9739241234396e-08,-8.37137283171998e-06,2.43385945722869e-06,-1.98210569485801e-06,-6.24456007109165e-08
-3.79416691310624e-06,-2.94089864413298e-07,-1.39748688744943e-06,2.28839459983635e-07,-5.79331544841848e-06,-3.45902899716309e-07,-4.45079729139168e-06,-7.13012924881824e-07,-8.70161491927963e-06,-1.04884849108202e-06,-2.60408152215086e-06,-5.54871285968482e-07,-2.52278942708668e-06,-9.08721659065737e-07,1.5369350990221e-06,-1.53365918955422e-06,-6.52752424323504e-06,-5.963643566131e-07,-3.68714459743757e-06,1.73469405666181e-06,-1.2536111108751e-05,4.37750755122582e-06,-2.26092018277803e-07,-4.9136722295216e-07,-5.38994410268925e-06,2.78619287777616e-06,9.31788506084342e-06,-9.32720685864921e-06,5.62242985929521e-07,2.39104373288382e-06,-7.88806418223454e-07,-1.2770360720015e-06,-3.21461854485806e-06,1.0965430053329e-06,-3.15541559250555e-06,2.93125402371783e-06,-8.0958692781603e-07,-2.2066027638729e-07,-7.62527317530024e-06,2.04237156854731e-06,-9.59241878024571e-07,-9.42129298645235e-07,-2.17662449575254e-06,2.56160228842077e-07,1.03815419401466e-05,-7.66745146006125e-06,-2.05043416943805e-06,7.2885329566189e-07,-3.04436281061229e-06,-3.03995661454855e-07,3.04035394700396e-06,-2.49997987384308e-06,-4.42517045135363e-07,-1.25930296981473e-06,-6.17869463531009e-06,2.59570086752923e-06,-2.06742780040553e-06,-8.52077993987482e-07,8.30337364728458e-08,-2.06079744510965e-06,-9.72885612840347e-06,1.33375234940136e-05,-7.56607176674913e-07,-6.55108398712293e-07,-2.3631049120707e-06,-1.54882300539056e-06,3.9584489565599e-07,3.44097498610549e-08,-8.18766828563467e-06,2.42178305053166e-06,-1.8983138667239e-06,-3.5762123442135e-08
-3.65851993110548e-06,-3.00068350679086e-07,-1.33387609338302e-06,2.27746053603754e-07,-5.61270360913195e-06,-3.26863202723836e-07,-4.3148560369138e-06,-6.97785662668472e-07,-8.4293255067213e-06,-9.98945845735898e-07,-2.49502104848941e-06,-5.12374602711664e-07,-2.37094684605225e-06,-8.76072113112921e-07,1.65055332927077e-06,-1.51134976979197e-06,-6.38407974381752e-06,-5.72340937298733e-07,-3.66345014207814e-06,1.71421872611831e-06,-1.24718365092705e-05,4.375786242333e-06,-1.1606619663888e-07,-5.38368336317664e-07,-5.5076231375959e-06,3.13647560492616e-06,9.65827801407535e-06,-9.52413024031136e-06,4.03277843692143e-07,2.61891414372695e-06,-6.83082882295207e-07,-1.23482322544911e-06,-3.33334613131632e-06,1.14523147056473e-06,-3.23921633738284e-06,3.12019090831859e-06,-8.94637239107451e-07,-1.79382517709493e-07,-7.5300683005052e-06,2.01364391264778e-06,-9.83144969866543e-07,-9.65039711954798e-07,-2.19025629745581e-06,2.52822708976308e-07,9.80732633859671e-06,-7.09845286418615e-06,-2.03569817964961e-06,7.05011112726307e-07,-3.4314074426391e-06,1.90466664875826e-07,3.02634725127317e-06,-2.48093817360657e-06,-4.38282853141593e-07,-1.27937113855026e-06,-6.01201042336693e-06,2.39792475092417e-06,-1.97605871402435e-06,-8.16461038521668e-07,1.65870320256211e-07,-2.1357615860418e-06,-9.26658064170119e-06,1.28788844268446e-05,-6.07503535024328e-07,-6.42946503559147e-07,-2.16939236114843e-06,-1.55558475304153e-06,4.41912133542263e-07,3.88250843737147e-08,-7.99729759602869e-06,2.40957663336638e-06,-1.8021082190441e-06,-1.16355553973655e-08
-3.51976215273359e-06,-3.05537612667846e-07,-1.26812763905262e-06,2.27103975885974e-07,-5.42737887134712e-06,-3.07371356594717e-07,-4.17385562685812e-06,-6.81962671198412e-07,-8.14720029804986e-06,-9.47282235651851e-07,-2.37820204648072e-06,-4.69193535956822e-07,-2.21757570167259e-06,-8.42529476530168e-07,1.76307761693591e-06,-1.48805753797135e-06,-6.23648362872586e-06,-5.48106366447483e-07,-3.634976618129e-06,1.69137155243857e-06,-1.23850298736832e-05,4.36553777807509e-06,-8.36541173955197e-09,-5.82707050527205e-07,-5.62212716262589e-06,3.48900496902219e-06,1.00125811236349e-05,-9.72879574029755e-06,2.45354488027894e-07,2.83996420367035e-06,-5.79593293624911e-07,-1.18895656160522e-06,-3.44877045596614e-06,1.19287647966491e-06,-3.30840286026942e-06,3.29272895462137e-06,-9.80127534978669e-07,-1.37480642015246e-07,-7.42598637348871e-06,1.98154471359732e-06,-1.00744969160961e-06,-9.86821500639944e-07,-2.20159719609062e-06,2.48258593027844e-07,9.22609465160302e-06,-6.52250702316487e-06,-2.02037855906262e-06,6.80750622525579e-07,-3.82622164253396e-06,6.90565739836257e-07,3.00869402212148e-06,-2.4566637206955e-06,-4.36290011399891e-07,-1.29908880505746e-06,-5.83791297340437e-06,2.19707269354051e-06,-1.88066868282447e-06,-7.81767380228282e-07,2.52676129835574e-07,-2.20984148945815e-06,-8.8104653582862e-06,1.2421012198146e-05,-4.57465523563368e-07,-6.30924821610787e-07,-1.97604898963622e-06,-1.55811025790679e-06,4.88588872019986e-07,4.29856279414182e-08,-7.80073986886579e-06,2.39732209055294e-06,-1.69376717542679e-06,9.88678652298644e-09
-3.37788708154191e-06,-3.10484259460675e-07,-1.2002375612487e-06,2.26909363908365e-07,-5.23752686898191e-06,-2.87462643557974e-07,-4.02788008892191e-06,-6.65547158565814e-07,-7.85598464049431e-06,-8.94000080625783e-07,-2.25345930437465e-06,-4.25362684850889e-07,-2.06278243071434e-06,-8.08127157315014e-07,1.87440794532721e-06,-1.46383196994418e-06,-6.0849339481411e-06,-5.23679680973574e-07,-3.60163344841568e-06,1.66613831409334e-06,-1.2276127050249e-05,4.34685751751494e-06,9.66533036801259e-08,-6.24282085653363e-07,-5.73322616319025e-06,3.84313745912278e-06,1.03806187505465e-05,-9.9411759558698e-06,8.92019164320657e-08,3.05367635174535e-06,-4.78588045870727e-07,-1.1395151251074e-06,-3.56058002070716e-06,1.23938156966171e-06,-3.36264892507347e-06,3.44773706427903e-06,-1.06563725201798e-06,-9.52063193590702e-08,-7.31342329754775e-06,1.946273234687e-06,-1.03207020717734e-06,-1.0074421738043e-06,-2.21070230844317e-06,2.42539412581068e-07,8.63955898986113e-06,-5.9414613065348e-06,-2.00454755049289e-06,6.56120658289459e-07,-4.22817256771747e-06,1.19528717220019e-06,2.98733376239583e-06,-2.42704553446025e-06,-4.36601241658103e-07,-1.3184635466976e-06,-5.65675595672949e-06,1.99349962203797e-06,-1.78129924430186e-06,-7.48011177450911e-07,3.43028727307804e-07,-2.28274977429252e-06,-8.36147794472872e-06,1.19648186347653e-05,-3.06706905436782e-07,-6.18977589689221e-07,-1.78335988708617e-06,-1.55655292392916e-06,5.35805822235976e-07,4.68930359448853e-08,-7.59849230646513e-06,2.38509085613559e-06,-1.57364719286032e-06,2.87703250544704e-08
