S1_D1_HbO,S1_D1_HbR,S1_D2_HbO,S1_D2_HbR,S1_D20_HbO,S1_D20_HbR,S2_D2_HbO,S2_D2_HbR,S2_D3_HbO,S2_D3_HbR,S2_D21_HbO,S2_D21_HbR,S3_D3_HbO,S3_D3_HbR,S3_D4_HbO,S3_D4_HbR,S3_D22_HbO,S3_D22_HbR,S4_D5_HbO,S4_D5_HbR,S4_D6_HbO,S4_D6_HbR,S4_D7_HbO,S4_D7_HbR,S4_D17_HbO,S4_D17_HbR,S4_D8_HbO,S4_D8_HbR,S4_D23_HbO,S4_D23_HbR,S5_D7_HbO,S5_D7_HbR,S5_D10_HbO,S5_D10_HbR,S5_D8_HbO,S5_D8_HbR,S5_D9_HbO,S5_D9_HbR,S5_D24_HbO,S5_D24_HbR,S6_D10_HbO,S6_D10_HbR,S6_D11_HbO,S6_D11_HbR,S6_D12_HbO,S6_D12_HbR,S6_D9_HbO,S6_D9_HbR,S6_D25_HbO,S6_D25_HbR,S7_D11_HbO,S7_D11_HbR,S7_D12_HbO,S7_D12_HbR,S7_D13_HbO,S7_D13_HbR,S7_D14_HbO,S7_D14_HbR,S7_D18_HbO,S7_D18_HbR,S7_D26_HbO,S7_D26_HbR,S8_D15_HbO,S8_D15_HbR,S8_D16_HbO,S8_D16_HbR,S8_D19_HbO,S8_D19_HbR,S8_D9_HbO,S8_D9_HbR,S8_D27_HbO,S8_D27_HbR
6.65626454608892e-06,-5.36167222371342e-07,3.54470152860365e-06,-1.05132389780167e-07,3.5562782951211e-06,1.73490447711076e-07,3.24564406442823e-06,-7.12409065167482e-07,2.05084190725424e-06,-5.06707079770978e-08,-1.99186529230531e-07,-2.11185444683457e-06,8.95603711823303e-07,-3.65402119622883e-07,2.06040970878676e-06,-3.67714305475922e-07,-4.09703557609917e-06,-2.76057991293442e-06,2.33576678209608e-06,-1.11987032306444e-06,-3.83302219357525e-07,-7.58360554117691e-07,3.92967373220463e-06,-3.64015706462506e-06,1.31637883110342e-06,-1.01409940936935e-06,-8.55418278788633e-07,3.0402225926512e-06,1.14791852683252e-06,-9.37952662276958e-07,2.5931729369754e-06,-3.25979999550562e-06,9.76713153504051e-07,-7.00950199293013e-07,5.56744749453659e-07,1.33060758647758e-07,1.29081933234493e-06,-8.35493484238812e-07,2.15154520062622e-06,7.12985120737004e-07,4.33679322302692e-07,8.69230826239883e-07,-3.8700985971763e-07,1.63208151270359e-06,-2.36321826657926e-06,4.86394392326227e-06,1.26083205345211e-06,-7.25616639708026e-07,7.00009781972989e-06,-5.25067432628868e-06,-3.40713619673272e-06,1.66089664978276e-06,1.81923448112268e-06,-3.49353911662505e-07,1.03597315300226e-06,1.90135530472735e-07,2.67501476274751e-06,-5.83687357051347e-07,2.39142196392079e-06,-3.46218573123467e-07,1.98443446235827e-06,2.40548600191442e-05,2.62083459815146e-06,-8.5972491925321e-07,9.31423680723437e-07,-8.1988552520577e-07,1.12337566715552e-07,-7.11324650553105e-07,3.33901364135721e-06,-2.4913310622172e-06,6.29352487255218e-06,-2.30941555880646e-06
6.52925436691757e-06,-5.55905875048182e-07,3.57309295506978e-06,-9.53667434282068e-08,3.52774302400614e-06,1.72082209463665e-07,3.22018631019857e-06,-7.19425671304302e-07,2.04433426828548e-06,-4.35544624718305e-08,-5.50642206282853e-07,-1.9857199080823e-06,8.58476229045481e-07,-3.76255257833166e-07,2.0282765318577e-06,-3.74581301146114e-07,-4.10469211585889e-06,-2.71432447552258e-06,2.29058715876536e-06,-1.10484671207305e-06,-4.17663559119632e-07,-7.77806618920912e-07,3.92192185426585e-06,-3.67765335889604e-06,1.33057800908335e-06,-1.08678461482578e-06,-7.3673301599333e-07,3.04480304463539e-06,1.12219281396998e-06,-9.39788380453575e-07,2.60038296573214e-06,-3.26965477030896e-06,9.83138131098708e-07,-7.07682084819035e-07,6.33120841829515e-07,1.01208830234479e-07,1.30771906241933e-06,-8.31033348564553e-07,2.10765246111654e-06,7.23984999064151e-07,4.19847800834453e-07,8.77294962874915e-07,-4.34038233017009e-07,1.59905008138385e-06,-2.34788234188633e-06,4.86219658347019e-06,1.22192904824782e-06,-7.45694359369992e-07,6.93125562227593e-06,-5.29367380063422e-06,-3.5060950647897e-06,1.6472308177042e-06,1.76060543557636e-06,-3.35360084292921e-07,1.02043262184994e-06,1.84483554157038e-07,2.61078257109695e-06,-5.93291352377675e-07,2.31405018682906e-06,-3.61059711949568e-07,1.99994568608747e-06,2.46731596045644e-05,2.53080054763367e-06,-8.70491782504515e-07,8.48816595496776e-07,-8.28167207015071e-07,4.29188290123802e-08,-7.19882166873418e-07,3.24898238256399e-06,-2.48066449076504e-06,6.00972603988283e-06,-2.27100450838242e-06
6.39955388775665e-06,-5.768056632965e-07,3.59700602379664e-06,-8.73430663238507e-08,3.49770487972351e-06,1.68345062080432e-07,3.1927724967292e-06,-7.26372992921273e-07,2.0368664400928e-06,-3.68827779259513e-08,-8.94293711148362e-07,-1.86024664433841e-06,8.22662771648393e-07,-3.86774205204714e-07,1.9971047528893e-06,-3.81102188445717e-07,-4.10551036483414e-06,-2.66566274840061e-06,2.24229438654084e-06,-1.08798478380055e-06,-4.51034944073915e-07,-7.9630243688998e-07,3.91134521090001e-06,-3.71194872685042e-06,1.34112923435395e-06,-1.15441048358392e-06,-6.16860084583914e-07,3.04614336046942e-06,1.09598671630344e-06,-9.4058659155506e-07,2.60510949769758e-06,-3.27541095524804e-06,9.87346783828848e-07,-7.13912118161853e-07,7.0691954483688e-07,6.92011067129836e-08,1.32195235840673e-06,-8.26428261883017e-07,2.06173814119483e-06,7.32596552828308e-07,4.0376259533868e-07,8.84708507246863e-07,-4.78037396034699e-07,1.56304427987042e-06,-2.33053858098813e-06,4.85065684073498e-06,1.18148920668981e-06,-7.64809465972867e-07,6.85964796223438e-06,-5.33194383857187e-06,-3.60260814195162e-06,1.63293343297187e-06,1.70235686808582e-06,-3.21368604775052e-07,1.00386046807335e-06,1.78068360330232e-07,2.54832456085936e-06,-6.04104150748776e-07,2.23689794995744e-06,-3.76442734927608e-07,2.01676666389572e-06,2.52592790284386e-05,2.43959548461908e-06,-8.79674532619787e-07,7.67137783785318e-07,-8.34605173334008e-07,-2.48274452846695e-08,-7.27404108153147e-07,3.154491194922e-06,-2.46885654907536e-06,5.71867986667058e-06,-2.23323482850883e-06
6.26732643550912e-06,-5.98828994544272e-07,3.61641497519204e-06,-8.11171668919371e-08,3.46636539896893e-06,1.62288134274082e-07,3.16344559592697e-06,-7.3325829401249e-07,2.02835579121034e-06,-3.07107685109259e-08,-1.22936184696743e-06,-1.73568569826693e-06,7.88227087206275e-07,-3.96964255261829e-07,1.96695462659413e-06,-3.87284429366484e-07,-4.09958312263958e-06,-2.61472891552057e-06,2.191058679852e-06,-1.06945011804426e-06,-4.83264834846239e-07,-8.13811832723095e-07,3.89811492670456e-06,-3.74301351366905e-06,1.34778322051401e-06,-1.21642553076098e-06,-4.95997576110036e-07,3.04418680470634e-06,1.06931207766412e-06,-9.40330880535039e-07,2.60750204883582e-06,-3.27704292363632e-06,9.89421675364512e-07,-7.19618622465108e-07,7.78013201513351e-07,3.72744262489981e-08,1.33358133204497e-06,-8.21706235497482e-07,2.01410719529099e-06,7.38731807863504e-07,3.85523508662916e-07,8.91438048679889e-07,-5.18870601766008e-07,1.5241975986225e-06,-2.31122942646038e-06,4.82934054766895e-06,1.13968586225579e-06,-7.8294137455361e-07,6.78534608069361e-06,-5.36526996976938e-06,-3.69658751067335e-06,1.61816696082527e-06,1.64458544893436e-06,-3.0741648544639e-07,9.86254425160768e-07,1.70895844709381e-07,2.48762897903933e-06,-6.16053449892985e-07,2.16016126745627e-06,-3.92332841194412e-07,2.03342275617528e-06,2.58121241342866e-05,2.34746426068047e-06,-8.87249515093675e-07,6.86620215917723e-07,-8.39134806807453e-07,-9.06715700022745e-08,-7.33851356164092e-07,3.05584693123264e-06,-2.45588231976428e-06,5.42085866706451e-06,-2.19616889145587e-06
6.13272936685827e-06,-6.21932777494986e-07,3.63131323717131e-06,-7.67359950192453e-08,3.43392132418433e-06,1.53931650630813e-07,3.1322526745637e-06,-7.4008853471465e-07,2.01872290051871e-06,-2.50926049343873e-08,-1.55510106100212e-06,-1.61227788983241e-06,7.55229771399617e-07,-4.06831675885607e-07,1.93787988307433e-06,-3.93136712861385e-07,-4.08701806536382e-06,-2.56166169320309e-06,2.13705956321535e-06,-1.04941373199561e-06,-5.14207686070326e-07,-8.30301474480971e-07,3.88240878087856e-06,-3.77083074689733e-06,1.35029200171752e-06,-1.27229272276204e-06,-3.74347742915191e-07,3.0389069446397e-06,1.04218526697455e-06,-9.39008590248131e-07,2.60770070422871e-06,-3.27452653334075e-06,9.89454441979303e-07,-7.2478094404872e-07,8.46292874358399e-07,5.66763154161638e-09,1.34267765045309e-06,-8.16894072203303e-07,1.9650751379242e-06,7.42313773151711e-07,3.65242468615719e-07,8.97451830251031e-07,-5.56412851778359e-07,1.48265079076823e-06,-2.29000142062104e-06,4.79830358352251e-06,1.09669634071989e-06,-8.00071605840656e-07,6.70841464162241e-06,-5.39344422605612e-06,-3.78795627777731e-06,1.60309512683525e-06,1.5873809402619e-06,-2.93540479917064e-07,9.67617084550444e-07,1.62975239656481e-07,2.42867056019274e-06,-6.29061064634031e-07,2.08403180761922e-06,-4.08692027917156e-07,2.04837362976028e-06,2.6330747615314e-05,2.25464736270787e-06,-8.93198021242112e-07,6.07488546975356e-07,-8.41700495179026e-07,-1.54395551424243e-07,-7.39189213731119e-07,2.95337152988911e-06,-2.44171917071108e-06,5.11674700585275e-06,-2.15986762945626e-06
5.99591284110302e-06,-6.46068355399935e-07,3.64171276296493e-06,-7.42373275480734e-08,3.40056213194285e-06,1.43306792220466e-07,3.0992444464642e-06,-7.46870267903478e-07,2.00789199653382e-06,-2.00812599567855e-08,-1.87080303179085e-06,-1.49025302257503e-06,7.2372779465075e-07,-4.16383703970887e-07,1.90992771458656e-06,-3.98668908550451e-07,-4.06793780449394e-06,-2.50660387731794e-06,2.08048464323714e-06,-1.02805082770478e-06,-5.43724907223274e-07,-8.45740783298507e-07,3.8644100350464e-06,-3.79539585655626e-06,1.34841044684463e-06,-1.32149260356181e-06,-2.5211526643564e-07,3.03030693527436e-06,1.01462709660379e-06,-9.366109587818e-07,2.60583485243679e-06,-3.26783874831055e-06,9.87545336762977e-07,-7.29379572109173e-07,9.11668673387494e-07,-2.53797699743432e-08,1.34932196612822e-06,-8.1201728652106e-07,1.91496642115247e-06,7.4327693909682e-07,3.43042843314083e-07,9.02720101438049e-07,-5.90550622828495e-07,1.43855026633409e-06,-2.26690618456931e-06,4.75764226974286e-06,1.05270109168053e-06,-8.16183791633256e-07,6.62891158115483e-06,-5.41626604968066e-06,-3.87664873949067e-06,1.58788174656303e-06,1.53082570128094e-06,-2.79776883481406e-07,9.47955663770955e-07,1.54319129775532e-07,2.37141037064013e-06,-6.43043370055506e-07,2.00869572162864e-06,-4.25479230822845e-07,2.06002781000549e-06,2.68143419977454e-05,2.16137981189035e-06,-8.97506451853664e-07,5.29958197349269e-07,-8.42255896592731e-07,-2.15794041448556e-07,-7.43387504018083e-07,2.84740021553129e-06,-2.42634688600579e-06,4.80684102130947e-06,-2.12439046039422e-06
5.85701868859121e-06,-6.71181452415738e-07,3.64764323309584e-06,-7.36495081425129e-08,3.36646765190843e-06,1.30455497132453e-07,3.06447478929053e-06,-7.5360952903521e-07,1.99579134180367e-06,-1.57282433439136e-08,-2.17580012808182e-06,-1.36982918487498e-06,6.93774013166515e-07,-4.25628526688994e-07,1.88313877163186e-06,-4.03892014014453e-07,-4.04247999690982e-06,-2.44970188732415e-06,2.02152834416404e-06,-1.00553954573205e-06,-5.71685795252396e-07,-8.60101825247488e-07,3.8443062029822e-06,-3.81671629606344e-06,1.34189779438959e-06,-1.36352634441481e-06,-1.29505383912812e-07,3.01841811604196e-06,9.86662648599434e-07,-9.33133241847234e-07,2.60202208106574e-06,-3.25695723124539e-06,9.83802711641256e-07,-7.33396251773461e-07,9.74069893680088e-07,-5.56289675627816e-08,1.35360328448711e-06,-8.07100031644236e-07,1.8641127406938e-06,7.41567700725868e-07,3.19058693795493e-07,9.07215438744517e-07,-6.21181646270238e-07,1.39204662042303e-06,-2.24200130856683e-06,4.70749356006247e-06,1.00788281796921e-06,-8.31263683811258e-07,6.54688803858526e-06,-5.4335431842731e-06,-3.96261045724813e-06,1.57268952750623e-06,1.47499422539452e-06,-2.66161318804032e-07,9.27281726156333e-07,1.44943446061632e-07,2.315795712225e-06,-6.57911773435524e-07,1.93433248549235e-06,-4.4265048313628e-07,2.06675847681465e-06,2.72622308537768e-05,2.06789012763668e-06,-9.0016644179568e-07,4.54234504910932e-07,-8.40764128463909e-07,-2.74675197816984e-07,-7.46420634421449e-07,2.73827963484745e-06,-2.40974776309492e-06,4.49164778027479e-06,-2.08979514651758e-06
5.71617939165975e-06,-6.9721213480166e-07,3.64915113084254e-06,-7.49912441848178e-08,3.33180579864489e-06,1.1543020094218e-07,3.02800023139875e-06,-7.60311720125928e-07,1.98235355926195e-06,-1.20833275720058e-08,-2.46946871901742e-06,-1.25121215164845e-06,6.65416670247026e-07,-4.34575246117452e-07,1.85754716828754e-06,-4.08818095366439e-07,-4.01079749691728e-06,-2.39110530832526e-06,1.96039061352628e-06,-9.8205973050919e-07,-5.97968431234814e-07,-8.73359185769965e-07,3.82228778530837e-06,-3.83481108795852e-06,1.33051919262132e-06,-1.39791868987525e-06,-6.72198234083186e-09,3.00329801107303e-06,9.58321007662175e-07,-9.28574819221119e-07,2.59636722704563e-06,-3.24185991428314e-06,9.78342438630937e-07,-7.36814088072883e-07,1.03344495423879e-06,-8.48432153949503e-08,1.35561827164921e-06,-8.02165036814158e-07,1.81285127811016e-06,7.37144697425666e-07,2.93433959325471e-07,9.10913034137437e-07,-6.4821473897901e-07,1.34329329799908e-06,-2.2153511252033e-06,4.64803498589087e-06,9.62425610940018e-07,-8.45299166908391e-07,6.46238837786697e-06,-5.44509254649425e-06,-4.04579826166183e-06,1.55767887149312e-06,1.41995271741857e-06,-2.5272851605718e-07,9.05610855859781e-07,1.34867438281674e-07,2.2617600946088e-06,-6.73573213843069e-07,1.86111376886816e-06,-4.60159094648757e-07,2.0669203290397e-06,2.76738582298488e-05,1.97439936460911e-06,-9.01174941345829e-07,3.80511956847337e-07,-8.37197878778903e-07,-3.30861444254797e-07,-7.48267623776939e-07,2.62636594584453e-06,-2.39190668258491e-06,4.17168465982833e-06,-2.05613758058381e-06
5.57351719626968e-06,-7.24094788454792e-07,3.64629870227205e-06,-7.82714629561011e-08,3.29673043943024e-06,9.82935174419814e-08,2.98987941606407e-06,-7.66981488927117e-07,1.9675158990959e-06,-9.19426594835196e-09,-2.75123231342335e-06,-1.13459489127308e-06,6.38698894912935e-07,-4.43233824934477e-07,1.83318049791427e-06,-4.13460221192365e-07,-3.97305853852146e-06,-2.33096643204737e-06,1.89727560574819e-06,-9.57791711848311e-07,-6.22460534254851e-07,-8.8548982646329e-07,3.79854698875008e-06,-3.84971031617858e-06,1.31404722849279e-06,-1.42422077206199e-06,1.16034246085289e-07,2.98502786170216e-06,9.29634902962359e-07,-9.22939284570505e-07,2.58896158080361e-06,-3.22252457319359e-06,9.71287272057989e-07,-7.39617638752081e-07,1.08976114394422e-06,-1.1278920361626e-07,1.35547050639822e-06,-7.97233559022457e-07,1.76152288706261e-06,7.29979064399683e-07,2.66321569782321e-07,9.13790950912201e-07,-6.71569656601989e-07,1.2924453719354e-06,-2.18702736122283e-06,4.57948435983726e-06,9.16514098584766e-07,-8.58280273196996e-07,6.37545030806114e-06,-5.45074107422817e-06,-4.12618019587257e-06,1.54300669565816e-06,1.36575871840228e-06,-2.39512097849905e-07,8.82962292328591e-07,1.241136260114e-07,2.20922328436445e-06,-6.89930685231323e-07,1.78920234503858e-06,-4.77955851433295e-07,2.05886742385581e-06,2.80487762001218e-05,1.88112022958179e-06,-9.0053425072374e-07,3.08973507345403e-07,-8.31539438806012e-07,-3.84190123930802e-07,-7.48912092332934e-07,2.51202287894659e-06,-2.37281115825592e-06,3.84747875321132e-06,-2.02347149617088e-06
5.42914337155926e-06,-7.51758114282892e-07,3.63916281254235e-06,-8.34892286559877e-08,3.26137942016126e-06,7.9117860235998e-08,2.95017255104578e-06,-7.73622604445842e-07,1.95122044580447e-06,-7.10650477097996e-09,-3.0205645059164e-06,-1.02015718165705e-06,6.13658205357615e-07,-4.5161501203818e-07,1.81005986039325e-06,-4.17832390241456e-07,-3.92944693464393e-06,-2.26943979735003e-06,1.83239035387862e-06,-9.32915108448239e-07,-6.45060266482811e-07,-8.96472924632664e-07,3.77327644104057e-06,-3.86145457859744e-06,1.29226343330746e-06,-1.44201277173636e-06,2.38567485490197e-07,2.96370987578802e-06,9.00640261857881e-07,-9.16234517373213e-07,2.57988225749397e-06,-3.198928438183e-06,9.62766152897257e-07,-7.41792994414313e-07,1.14300418917311e-06,-1.39238435764413e-07,1.35326967952042e-06,-7.92325350948482e-07,1.71047023034256e-06,7.20054595780073e-07,2.37882474410496e-07,9.15830349864369e-07,-6.91176938620501e-07,1.23965840992055e-06,-2.15710966620736e-06,4.50209923598119e-06,8.70332611000088e-07,-8.70199199088463e-07,6.28610511011583e-06,-5.45032654642519e-06,-4.20373539788616e-06,1.52882527400301e-06,1.31246078061737e-06,-2.2654437474714e-07,8.59358527809541e-07,1.12707730051795e-07,2.15809143634339e-06,-7.06883777370402e-07,1.71875105433422e-06,-4.95989235847033e-07,2.04097179543006e-06,2.83866307022546e-05,1.78825628253531e-06,-8.98252004472614e-07,2.39789983738802e-07,-8.23780655004074e-07,-4.34514041390612e-07,-7.48342214774403e-07,2.39561978209504e-06,-2.35245137283334e-06,3.51956629612724e-06,-1.99184810363312e-06
5.28315763143217e-06,-7.80125143250857e-07,3.62783370986499e-06,-9.06337211494065e-08,3.22587276845288e-06,5.79850058505473e-08,2.90894085081989e-06,-7.80237830088038e-07,1.93341426592973e-06,-5.86289128648622e-09,-3.27699170817586e-06,-9.08065338487999e-07,5.90326024426892e-07,-4.59730247862501e-07,1.78819990116636e-06,-4.21949453295753e-07,-3.88016227950397e-06,-2.20668173062302e-06,1.76594343832364e-06,-9.07607659319609e-07,-6.65676983706656e-07,-9.0628969807886e-07,3.74666790526537e-06,-3.87009440595317e-06,1.26495976050061e-06,-1.45090641604318e-06,3.60688208990116e-07,2.93946439222453e-06,8.7137567766547e-07,-9.0847273491727e-07,2.56919173717948e-06,-3.17104785350369e-06,9.52913455697932e-07,-7.43327845145352e-07,1.19317765642039e-06,-1.63968614352297e-07,1.34913074167949e-06,-7.87458643985295e-07,1.66003587272162e-06,7.07367822546897e-07,2.08284572338932e-07,9.17015692507767e-07,-7.06977739034801e-07,1.18508742539938e-06,-2.12568601705937e-06,4.41617611553646e-06,8.24064364527384e-07,-8.81050321283211e-07,6.1943779748799e-06,-5.44369837005066e-06,-4.27845391564063e-06,1.51528109511894e-06,1.26009819179762e-06,-2.13856152714293e-07,8.34824871558063e-07,1.00678586600784e-07,2.10825731061192e-06,-7.24329229846678e-07,1.64990183069814e-06,-5.14205666387539e-07,2.01164243029916e-06,2.8687146211614e-05,1.6960012265129e-06,-8.94341105149888e-07,1.73119580479437e-07,-8.13922797510872e-07,-4.81701890455779e-07,-7.46550637415502e-07,2.27752965407557e-06,-2.33082020112496e-06,3.18849210504328e-06,-1.96131565863679e-06
5.13564772799227e-06,-8.091132733922e-07,3.61241370823788e-06,-9.96842769846434e-08,3.19031108935889e-06,3.49855989855927e-08,2.86624597740982e-06,-7.8682879593609e-07,1.91404949757983e-06,-5.50337955137003e-09,-3.52009564384893e-06,-7.98472057753936e-07,5.68727213773303e-07,-4.67591549904895e-07,1.76760886129618e-06,-4.25827029560351e-07,-3.82542014060995e-06,-2.14284988635278e-06,1.69814365870902e-06,-8.82044088722378e-07,-6.84231925509263e-07,-9.14923219697636e-07,3.71891099468547e-06,-3.8756896485908e-06,1.23194003466691e-06,-1.45054731004335e-06,4.82214213936774e-07,2.91242714031046e-06,8.41881794383867e-07,-8.99670523355248e-07,2.55693754816888e-06,-3.13885797454745e-06,9.41868178465989e-07,-7.44211533102392e-07,1.24030219625563e-06,-1.86765029003508e-07,1.34317300024597e-06,-7.82650143801838e-07,1.6105603351195e-06,6.91928008084293e-07,1.77701533089641e-07,9.17334928809463e-07,-7.18923662845296e-07,1.12888592545454e-06,-2.09285300943337e-06,4.32204938713095e-06,7.77890663252086e-07,-8.90830210257619e-07,6.10028845294822e-06,-5.4307183300277e-06,-4.35033645173887e-06,1.5025137385398e-06,1.2087007490135e-06,-2.01476554451936e-07,8.09388986448582e-07,8.80580454055037e-08,2.0596005774723e-06,-7.42161495631666e-07,1.58278479898529e-06,-5.32549756764167e-07,1.96934412995859e-06,2.89501099117963e-05,1.60453829087824e-06,-8.88819609247808e-07,1.09107438031467e-07,-8.01976343749965e-07,-5.25638567887831e-07,-7.43534361534361e-07,2.15812716576952e-06,-2.30791321902035e-06,2.85480901433222e-06,-1.93191897410152e-06
4.9866892223333e-06,-8.38634331422897e-07,3.59301580062818e-06,-1.10610493086068e-07,3.15477416648145e-06,1.02186009243449e-08,2.82214948431604e-06,-7.9339587205512e-07,1.89308338315785e-06,-6.06473647034068e-09,-3.74951558462616e-06,-6.91516373176013e-07,5.48879633031623e-07,-4.75211380238285e-07,1.74828863684967e-06,-4.29481417872349e-07,-3.76545222766494e-06,-2.07810278821786e-06,1.62919871481623e-06,-8.56395011057865e-07,-7.00658839436089e-07,-9.22358227149253e-07,3.69019188943065e-06,-3.87830882849019e-06,1.19302136821996e-06,-1.44061709728911e-06,6.02971177353751e-07,2.88274675005567e-06,8.12200615508494e-07,-8.89848849249148e-07,2.5431520716616e-06,-3.10233251111451e-06,9.29773076316014e-07,-7.44435090362512e-07,1.28441462849719e-06,-2.07421934374254e-07,1.33551916731551e-06,-7.77915036951128e-07,1.56238011861484e-06,6.73757061334473e-07,1.46311504381105e-07,9.16779674158893e-07,-7.2697663789351e-07,1.07120507145054e-06,-2.05871605742278e-06,4.22008999516257e-06,7.31990115724721e-07,-8.99537638798834e-07,6.0038510106188e-06,-5.41126129789541e-06,-4.41939404090106e-06,1.49065478189478e-06,1.15828858583623e-06,-1.89432860301921e-07,7.83080406368994e-07,7.48808511204919e-08,2.01198821254665e-06,-7.60273310378935e-07,1.51751744868843e-06,-5.50964592057011e-07,1.91261607529109e-06,2.91753556563668e-05,1.51403970910538e-06,-8.81710568627462e-07,4.78853028122873e-08,-7.87960678269087e-07,-5.66225374665675e-07,-7.39294595678796e-07,2.03778666889285e-06,-2.28372869608355e-06,2.5190772967254e-06,-1.90369888880709e-06
4.83634543491128e-06,-8.68594661872196e-07,3.56976221581925e-06,-1.23372393277192e-07,3.11931978098819e-06,-1.62093166632169e-08,2.77671226692418e-06,-7.99938045248882e-07,1.87047824672132e-06,-7.58025031406634e-09,-3.96495030349593e-06,-5.87323726908542e-07,5.30793729967184e-07,-4.82602498632525e-07,1.73023484496317e-06,-4.32929503119709e-07,-3.70050652680799e-06,-2.01259937110276e-06,1.55931390317737e-06,-8.30825880747454e-07,-7.14904534132948e-07,-9.28580932031272e-07,3.66069205740314e-06,-3.87802844989331e-06,1.14803553631227e-06,-1.42083543788931e-06,7.22792681994228e-07,2.85058261657729e-06,7.82374749857853e-07,-8.79033054845088e-07,2.52785249301909e-06,-3.06144358468164e-06,9.1677374041946e-07,-7.43991261057799e-07,1.32556686162212e-06,-2.25743897450759e-07,1.32629436430341e-06,-7.73267008804567e-07,1.51582571032759e-06,6.52889365299202e-07,1.14295715038671e-07,9.15345376811855e-07,-7.31108849036654e-07,1.01219296614384e-06,-2.0233895162744e-06,4.11070382787643e-06,6.86537865595508e-07,-9.07173585189568e-07,5.90507567854295e-06,-5.38521589402914e-06,-4.48564766726332e-06,1.47982675503468e-06,1.10887205603043e-06,-1.77750373931584e-07,7.559300438786e-07,6.11845064266648e-08,1.96527498275856e-06,-7.78556261983245e-07,1.45420388769394e-06,-5.69392017173931e-07,1.8400902789468e-06,2.93627475536508e-05,1.42466628687576e-06,-8.730418291732e-07,-1.04287352804487e-08,-7.71903713413811e-07,-6.03380108586517e-07,-7.33836580533335e-07,1.91688019451014e-06,-2.25826757111708e-06,2.18186405204219e-06,-1.87669170741705e-06
4.68466757570312e-06,-8.9889524699848e-07,3.54278293412245e-06,-1.37920657388713e-07,3.08398276307793e-06,-4.41844285240262e-08,2.72999402186595e-06,-8.06452802204104e-07,1.84620141753529e-06,-1.00794444087405e-08,-4.16615971983661e-06,-4.86006148993548e-07,5.14472166141295e-07,-4.89777806281281e-07,1.71343689283284e-06,-4.36188658472327e-07,-3.63084738962069e-06,-1.94649852434955e-06,1.48869083380331e-06,-8.05495985669212e-07,-7.26929357272063e-07,-9.33578832008064e-07,3.63058698269678e-06,-3.8749322603654e-06,1.09683029621043e-06,-1.39096178769425e-06,8.41519762010201e-07,2.81610312317214e-06,7.5244661216667e-07,-8.67252840602274e-07,2.51104096083793e-06,-3.01616179945164e-06,9.03017625179243e-07,-7.42874507525077e-07,1.36382463084091e-06,-2.41547083721213e-07,1.31562509146955e-06,-7.68718273884906e-07,1.47121958517128e-06,6.29371519264452e-07,8.18369889501439e-08,9.13031475109933e-07,-7.31302760744715e-07,9.51994084984534e-07,-1.9869967295908e-06,3.99432981846866e-06,6.41704835840042e-07,-9.13741232753204e-07,5.80396877325526e-06,-5.35248509789934e-06,-4.5491278314034e-06,1.47014215773606e-06,1.06045167152474e-06,-1.6645230965962e-07,7.27969696672346e-07,4.70091169340285e-08,1.91930402323654e-06,-7.96901354249794e-07,1.39293417813555e-06,-5.87772930489125e-07,1.75051021777284e-06,2.95121629102684e-05,1.33656705400911e-06,-8.62845789175958e-07,-6.57304303311295e-08,-7.53841438863114e-07,-6.3703705363501e-07,-7.2716939057117e-07,1.79577544883816e-06,-2.2315334141968e-06,1.84374254973414e-06,-1.8509286262073e-06
4.53169505288821e-06,-9.29431861170468e-07,3.51221417889619e-06,-1.54196912350208e-07,3.04877429278135e-06,-7.35866577757306e-08,2.68205271701013e-06,-8.12936022304898e-07,1.82022510179461e-06,-1.3587799561344e-08,-4.35296621010354e-06,-3.87662538251265e-07,4.99909480252777e-07,-4.96750185091767e-07,1.69787804491355e-06,-4.39276644290932e-07,-3.55675556702905e-06,-1.87995863653297e-06,1.41752616999884e-06,-7.80557477524171e-07,-7.36707594719373e-07,-9.37340529355694e-07,3.60004490461439e-06,-3.86911045610095e-06,1.03927063454944e-06,-1.35079696090632e-06,9.59000098694511e-07,2.77948412960588e-06,7.22457599914266e-07,-8.54542238390067e-07,2.49270499253016e-06,-2.96645658727146e-06,8.88653029190701e-07,-7.41081002206436e-07,1.39926603709489e-06,-2.54660446092075e-07,1.30363817340013e-06,-7.64279619508052e-07,1.42887421797274e-06,6.03261996081424e-07,4.91181906673837e-08,9.09841542839261e-07,-7.27551253579899e-07,8.90748871479648e-07,-1.94967000247489e-06,3.87143777231301e-06,5.97656986308376e-07,-9.19245967856917e-07,5.70053366994544e-06,-5.31298680252132e-06,-4.60987407832945e-06,1.4617025580522e-06,1.01301808693056e-06,-1.55559687743156e-07,6.99231560093727e-07,3.23972200651432e-08,1.87390750569175e-06,-8.15199560020249e-07,1.33378375644064e-06,-6.06047575257073e-07,1.64274971650817e-06,2.96234745962927e-05,1.24987899524929e-06,-8.5115912330315e-07,-1.17929495499058e-07,-7.33817410300523e-07,-6.67146873104761e-07,-7.19305717274012e-07,1.67483382094307e-06,-2.20353238443176e-06,1.50529150908204e-06,-1.82643515628898e-06
